"","id","max.resid"
"2447","2L 3289275",0.00348773425203797
"2450","2L 3289545",0.00340212462778799
"2451","2L 3289571",0.030899290882678
"2452","2L 3289596",0.048536285959415
"2453","2L 3295495",0.00234755682096
"2454","2L 3295623",0.059503489028829
"2455","2L 3295935",0.114567807431274
"2456","2L 3296021",0.051056363461934
"2458","2L 3296646",0.045738266445571
"2459","2L 3296889",0.05181905225805
"2460","2L 3297328",0.023188596958446
"2461","2L 3297729",0.054152301243219
"2462","2L 3297967",0.048309198480281
"2463","2L 3298196",0.00507018268961101
"2464","2L 3298354",0.111800243509345
"2465","2L 3298410",0.02198873381329
"2466","2L 3298496",0.023250746986392
"2467","2L 3298529",0.094308537912262
"2468","2L 3298658",0.053342261492533
"2469","2L 3298738",0.048651148297106
"2470","2L 3298760",0.084938517838028
"2471","2L 3298992",0.0843603074852
"2472","2L 3299054",0.10843140643203
"2474","2L 3299781",0.082702898863528
"2475","2L 3300503",0.094316509732885
"2476","2L 3300860",0.046513373128669
"2477","2L 3302147",0.060030149412046
"2478","2L 3302392",0.127842117366089
"2479","2L 3302661",0.0707287632993601
"2480","2L 3302704",0.071472933639008
"2481","2L 3302863",0.0707287632993601
"2482","2L 3302866",0.030641516231938
"2483","2L 3303194",0.0707287632993601
"2484","2L 3303209",0.0790710011546389
"2485","2L 3303554",0.012288560215741
"2486","2L 3304067",0.047344100432543
"2487","2L 3304395",0.134996430616651
"2488","2L 3305192",0.00486507372659101
"2489","2L 3305222",0.060529086695605
"2490","2L 3306851",0.031511454078011
"2491","2L 3307943",0.066524522916678
"2492","2L 3308338",0.072718726681656
"2493","2L 3308360",0.072718726681656
"2494","2L 3308434",0.033861447269831
"2495","2L 3308799",0.124587782233675
"2496","2L 3309565",0.070944687741067
"2497","2L 3309832",0.070849978327487
"2498","2L 3310065",0.052781350440799
"2499","2L 3310866",0.0717311100771609
"2500","2L 3310875",0.0717311100771609
"2501","2L 3311833",0.047108110216594
"2502","2L 3311914",0.061379684634021
"2503","2L 3312318",0.061122203538484
"2504","2L 3315773",0.106951217369811
"2505","2L 3316175",0.096638089015449
"2506","2L 3316771",0.070748838438125
"2507","2L 3317224",0.057789596748201
"2508","2L 3317253",0.0538970073332889
"2509","2L 3318957",0.045229967648489
"2510","2L 3318963",0.045229967648489
"2511","2L 3319646",0.00314827289007302
"2512","2L 3320018",0.077659734121489
"2513","2L 3320553",0.03355762675465
"2514","2L 3320721",0.082359351192481
"2515","2L 3343488",0.061935003922531
"2516","2L 3343543",0.06260412415797
"2517","2L 3343562",0.0600849207071991
"2518","2L 3343563",0.006146652499259
"2519","2L 3343679",0.063253397297387
"2520","2L 3344152",0.214898595672126
"2521","2L 3344442",0.0623015687724899
"2522","2L 3344895",0.052513416973211
"2523","2L 3344942",0.052551207202165
"2524","2L 3345216",0.048651148297106
"2525","2L 3345447",0.226986039129441
"2526","2L 3345543",0.078282598237761
"2527","2L 3345719",0.051029528478322
"2528","2L 3346285",0.064167092052055
"2529","2L 3346287",0.064167092052055
"2530","2L 3346470",0.031492860277165
"2531","2L 3346558",0.060091543349554
"2532","2L 3346572",0.031488875521321
"2533","2L 3347250",0.072183069988161
"2534","2L 3347251",0.072625524730342
"2535","2L 3347432",0.01673485665059
"2536","2L 3347441",0.015438180311732
"2537","2L 3348801",0.0464510795102461
"2538","2L 3348883",0.054310890319597
"2539","2L 3350739",0.222542644073516
"2540","2L 3350753",0.046037052567981
"2541","2L 3351213",0.033610720674611
"2542","2L 3351264",0.071146559161692
"2543","2L 3351913",0.060147543732762
"2544","2L 3351950",0.046037052567981
"2545","2L 3352242",0.215139019379143
"2546","2L 3352300",0.0100878566955219
"2547","2L 3352343",0.046037052567981
"2548","2L 3352365",0.064449335127466
"2549","2L 3352531",0.064449335127466
"2550","2L 3352702",0.181816779589563
"2551","2L 3352905",0.132859440345214
"2552","2L 3353041",0.0590798646976239
"2553","2L 3354168",0.046037052567981
"2554","2L 3354546",0.046037052567981
"2555","2L 3355051",0.0744097379640459
"2557","2L 3374310",0.046037052567981
"2558","2L 3374871",0.102656338105188
"2559","2L 3374877",0.031407308427771
"2560","2L 3375056",0.046037052567981
"2561","2L 3375891",0.089105535133313
"2562","2L 3376263",0.046037052567981
"2563","2L 3377123",0.046037052567981
"2564","2L 3377132",0.10489356037331
"2565","2L 3377777",0.096740235124505
"2566","2L 3378334",0.08885121954471
"2567","2L 3378575",0.078510385545609
"2569","2L 3379198",0.054769849744154
"2570","2L 3379431",0.035103520699278
"2571","2L 3379442",0.080537983636829
"2572","2L 3379473",0.0429736592245499
"2573","2L 3379627",0.045984988149208
"2574","2L 3379789",0.221155423068785
"2575","2L 3380198",0.203645095850142
"2576","2L 3380724",0.0381800284114671
"2577","2L 3381117",0.046037052567981
"2578","2L 3381192",0.067912544986435
"2579","2L 3381390",0.078378857362173
"2580","2L 3381407",0.048090889148198
"2581","2L 3381711",0.048643855017539
"2582","2L 3381779",0.077592435026079
"2583","2L 3382252",0.058693360700892
"2584","2L 3382257",0.0821099311424009
"2585","2L 3382765",0.088919605645055
"2586","2L 3383541",0.132378235204017
"2587","2L 3383584",0.082714238323248
"2589","2L 3385321",0.0753416462187441
"2590","2L 3385746",0.043469104967104
"2591","2L 3385776",0.0788384731887519
"2592","2L 3385788",0.163212023849596
"2593","2L 3386076",0.081341691224869
"2594","2L 3386267",0.083948284031094
"2595","2L 3386684",0.084127152336397
"2596","2L 3387297",0.08178414596705
"2597","2L 3387517",0.046037052567981
"2598","2L 3387520",0.054832335293758
"2599","2L 3387877",0.0587835499229969
"2600","2L 3388183",0.064513949447634
"2601","2L 3388236",0.045542998256985
"2602","2L 3388456",0.030802625725451
"2603","2L 3388552",0.083844909260986
"2604","2L 3388880",0.086031119956373
"2605","2L 3388912",0.081341691224869
"2606","2L 3389110",0.078862646773758
"2607","2L 33893387",0.1779138225007
"2608","2L 3390100",0.062338048337655
"2609","2L 3390561",0.037536386088017
"2610","2L 3390578",0.063612029881887
"2611","2L 3390598",0.0804410666329181
"2612","2L 3390698",0.0766805909627891
"2613","2L 3391604",0.046037052567981
"2614","2L 3392269",0.046037052567981
"2615","2L 3392371",0.082055783183695
"2616","2L 3392760",0.082055783183695
"2617","2L 3394011",0.00169981934612301
"2618","2L 3394264",0.082055783183695
"2619","2L 3395501",0.031132142767981
"2620","2L 3395721",0.0942603569466919
"2621","2L 3395927",0.07230408526888
"2623","2L 3396976",0.098851166743983
"2625","2L 3398086",0.046037052567981
"2626","2L 3398128",0.046037052567981
"2627","2L 3398606",0.17294799208931
"2628","2L 3399351",0.103731078567877
"2629","2L 3399549",0.023371386633331
"2631","2L 3399631",0.046884488413039
"2634","2L 3400595",0.025387091916764
"2636","2L 3401249",0.019866065908305
"2637","2L 34014785",0.011837882468795
"2639","2L 34033086",0.0340884171379131
"2642","2L 3403441",0.046037052567981
"2643","2L 3403496",0.014790428005244
"2644","2L 3403505",0.012526897579843
"2645","2L 3403625",0.041970158896616
"2646","2L 3404044",0.051901383501511
"2647","2L 3404305",0.084659132708353
"2648","2L 34044365",0.099730677253211
"2649","2L 3404731",0.07290025235837
"2650","2L 3404773",0.00615395366092103
"2651","2L 3404778",0.00570082187181004
"2652","2L 3404815",0.073803742909147
"2653","2L 3404852",0.019881133582037
"2654","2L 34050180",0.039843691524291
"2656","2L 3405552",0.098178312565905
"2657","2L 3405867",0.0375017792476319
"2658","2L 3406191",0.06238623942833
"2661","2L 3408071",0.059974932659014
"2662","2L 34082229",0.037687570597925
"2664","2L 3408478",0.063176588970779
"2665","2L 3408663",0.010810531369041
"2666","2L 3408664",0.00556430987854301
"2667","2L 3408671",0.057895337349563
"2668","2L 3408687",0.087704695135935
"2669","2L 3408695",0.054051526773542
"2670","2L 3408738",0.100966292945051
"2671","2L 3408843",0.046037052567981
"2673","2L 3409164",0.046037052567981
"2674","2L 3409485",0.070347121020049
"2675","2L 3409644",0.086866894015696
"2676","2L 3409925",0.074993504335315
"2677","2L 3411062",0.0894143389368121
"2678","2L 3411063",0.0894143389368121
"2679","2L 3411132",0.0885818473043279
"2680","2L 3411134",0.0885818473043279
"2681","2L 3411310",0.028099371365505
"2682","2L 3412893",0.075508863780831
"2683","2L 3412898",0.078962260427939
"2684","2L 3412899",0.078490323638705
"2685","2L 3413428",1.96287972840103e-05
"2686","2L 3413799",0.048651148297106
"2687","2L 3414112",0.011533532922314
"2688","2L 3414706",0.215336526547478
"2689","2L 3414731",0.097261739467806
"2690","2L 3415176",0.069476583917829
"2691","2L 3415382",0.072579384165308
"2693","2L 34159764",0.00216038996048101
"2694","2L 34172269",0.10436673284063
"2695","2L 3418327",0.1902397789714
"2696","2L 3418489",0.09094161674364
"2697","2L 3419149",0.00233079303736999
"2698","2L 3419753",0.044730004703418
"2699","2L 3420882",0.084110070031661
"2700","2L 3421154",0.08181480424941
"2702","2L 3421698",0.034722698222922
"2704","2L 34219727",0.039371488693847
"2705","2L 3424621",0.042141979137806
"2706","2L 3425040",0.010704580591703
"2707","2L 34264205",0.046342713787016
"2709","2L 34274665",0.145320732329564
"2710","2L 3427624",0.086859419855028
"2711","2L 3429100",0.087554240365805
"2712","2L 3429737",0.078857717284005
"2714","2L 3429936",0.0733112086930729
"2715","2L 3431078",0.046037052567981
"2716","2L 3431502",0.079139960359415
"2719","2L 3432780",0.0823418825929609
"2720","2L 3436847",0.11445327890613
"2722","2L 3438177",0.05078655985758
"2724","2L 3438896",0.041753710957693
"2725","2L 3438897",0.060473214618047
"2726","2L 3438943",0.065441241414569
"2727","2L 3440965",0.046037052567981
"2728","2L 3441560",0.003594296425598
"2729","2L 3441734",0.110266494195946
"2730","2L 3442638",0.046037052567981
"2731","2L 3447989",0.052026551769499
"2733","2L 3448339",0.048306398615292
"2735","2L 3452992",0.00777113708933597
"2736","2L 3454669",0.13368513652477
"2737","2L 3454670",0.132788623117587
"2738","2L 3454671",0.132788623117587
"2739","2L 3455052",0.022455747133997
"2740","2L 3455085",0.045757351591811
"2741","2L 3457208",0.090506317703267
"2742","2L 3458817",0.00976022453994502
"2743","2L 3458886",0.020334613871505
"2744","2L 3460090",0.022442429738345
"2745","2L 3462634",0.048651148297106
"2746","2L 3463042",0.045088296065551
"2747","2L 3463555",0.085911884848975
"2748","2L 3463613",0.084915972862372
"2749","2L 3463837",0.00483648488333799
"2750","2L 3463951",0.013866743034498
"2751","2L 3464280",0.018974405103282
"2752","2L 3464666",0.035419872396587
"2753","2L 3465039",0.064576701603164
"2754","2L 3465052",0.010090677900283
"2755","2L 3465093",0.060119772807301
"2757","2L 3466220",0.036903381784184
"2758","2L 3466268",0.100040115344904
"2759","2L 3466343",0.00615871190612594
"2760","2L 3466705",0.00372221974939002
"2761","2L 3467350",0.115266450356659
"2762","2L 3468707",0.023064118506099
"2763","2L 3469148",0.012667988013112
"2765","2L 3478345",0.030038149162452
"2766","2L 3480940",0.067548533822623
"2767","2L 34819819",0.065936164856447
"2768","2L 3482490",0.061990134868218
"2769","2L 3482575",0.070259696742571
"2770","2L 3484228",0.0755240788679
"2771","2L 3485813",0.01396195841189
"2772","2L 3485952",0.023264444980077
"2775","2L 3486469",0.020880696639635
"2776","2L 3486928",0.015941853931384
"2777","2L 3487620",0.265035759582205
"2779","2L 3489441",0.013668004747577
"2780","2L 3489460",0.023264444980077
"2781","2L 3489540",0.023264444980077
"2782","2L 3489655",0.00919659662665201
"2783","2L 3490362",0.031862903635725
"2784","2L 3491014",0.021008640613085
"2785","2L 3492082",0.058371707455689
"2786","2L 3492827",0.025763678371511
"2787","2L 3493424",0.023264444980077
"2788","2L 3493617",0.130920619964108
"2789","2L 3493636",0.128078906584469
"2790","2L 3499132",0.143351859486259
"2791","2L 3501741",0.012181068995029
"2792","2L 3507532",0.05533437664933
"2793","2L 3507902",0.0474617020623
"2794","2L 3508575",0.00470132442231197
"2795","2L 3513597",0.082362689243778
"2796","2L 3516341",0.044892611935526
"2799","2L 3517422",0.055523752745156
"2801","2L 3520811",0.027809612700326
"2802","2L 3521849",0.027405486421331
"2803","2L 3521901",0.026662589466018
"2804","2L 3522041",0.026755472888084
"2805","2L 3522099",0.026755472888084
"2806","2L 3522182",0.128892562140618
"2807","2L 3522450",0.098978564672131
"2808","2L 3522937",0.027341862135302
"2809","2L 3523602",0.222907265192812
"2812","2L 3524553",0.034079680821208
"2813","2L 3525225",0.028659890723298
"2814","2L 3526847",0.139736769956634
"2815","2L 3526936",0.023264444980077
"2816","2L 3527380",0.025234846754478
"2817","2L 3527811",0.014847454792116
"2818","2L 3527888",0.040705650645923
"2819","2L 3527941",0.014449553188538
"2820","2L 3528059",0.024089950576664
"2821","2L 3529997",0.015609912488169
"2822","2L 3530877",0.122788342348869
"2823","2L 3531662",0.062563562921664
"2824","2L 3537161",0.023264444980077
"2825","2L 3538101",0.0175810570742739
"2826","2L 3538114",0.0132063832466209
"2827","2L 3538171",0.057881926931123
"2828","2L 3541232",0.075046529800864
"2829","2L 3541916",0.000602981402045955
"2830","2L 3542041",0.0873053382575781
"2831","2L 3542114",0.046136919024923
"2832","2L 3542443",0.090752421488327
"2833","2L 3542572",0.08600610784498
"2834","2L 3543130",0.0879993550776381
"2835","2L 3543507",0.095016172112744
"2836","2L 3543944",0.041415911603951
"2837","2L 3545956",0.105654396334632
"2838","2L 3546014",0.097476643181406
"2839","2L 3546037",0.189942876005142
"2840","2L 3546043",0.189942876005142
"2841","2L 3546049",0.180807413180487
"2842","2L 3546062",0.128997939891761
"2843","2L 3546268",0.216469391426902
"2844","2L 3552799",0.120410180018687
"2847","2L 3552908",0.093368181925822
"2848","2L 3553761",0.086263730608175
"2849","2L 3553788",0.080937329220947
"2850","2L 3554842",0.011745455843803
"2851","2L 3555928",0.03790172655856
"2852","2L 3562083",0.089211911460049
"2853","2L 3563550",0.082217486928728
"2854","2L 3564037",0.078512959053927
"2855","2L 3579754",0.133010214377095
"2856","2L 3581115",0.047772520472268
"2857","2L 3581122",0.026671587158169
"2858","2L 3581308",0.130970593005165
"2859","2L 3581932",0.073418073207434
"2860","2L 3582341",0.04085706317673
"2861","2L 3582534",0.129013588030426
"2863","2L 358268",0.0662134151098741
"2864","2L 3582727",0.020466344039604
"2865","2L 3582861",0.127642881196662
"2866","2L 3583125",0.021483438295926
"2867","2L 3583601",0.024456630506949
"2868","2L 3583781",0.130614263508228
"2869","2L 3583959",0.037692129413671
"2870","2L 3589901",0.025685490784551
"2871","2L 3590373",0.023264444980077
"2872","2L 3594099",0.034141456724486
"2873","2L 3597141",0.156393113692946
"2874","2L 3598566",0.099379005501971
"2875","2L 3598855",0.03972730050338
"2876","2L 3601325",0.029548092028462
"2877","2L 3601917",0.021443006877497
"2878","2L 3603996",0.059084302211442
"2879","2L 3604213",0.023843730014014
"2881","2L 3606724",0.022838653175084
"2882","2L 3606810",0.024756544369818
"2883","2L 3608166",0.149561380121447
"2884","2L 3608750",0.014801034441741
"2885","2L 3609493",0.018948478008175
"2886","2L 3610094",0.023264444980077
"2887","2L 3610232",0.081986054909313
"2888","2L 3611755",0.064907073312675
"2889","2L 3611795",0.024456630506949
"2890","2L 3612224",0.023264444980077
"2891","2L 3612651",0.022668507894967
"2892","2L 3614370",0.00130115536310899
"2895","2L 3616603",0.042322448773886
"2896","2L 3616709",0.019841414029915
"2897","2L 3616820",0.023264444980077
"2898","2L 3617440",0.00237816719563899
"2899","2L 3618001",0.076531099098766
"2900","2L 3618062",0.007364674084993
"2901","2L 3618943",0.00775882838551101
"2902","2L 3620164",0.011851570626461
"2903","2L 3620350",0.04212728495776
"2904","2L 3620501",0.022058416828722
"2905","2L 3621736",0.00841139439423599
"2906","2L 3623274",0.003641281276483
"2907","2L 3623497",0.207502152233383
"2908","2L 3623969",0.00154328872083698
"2909","2L 3624075",0.00614051466791699
"2910","2L 3624150",0.052408091892632
"2911","2L 3624153",0.010997123671329
"2912","2L 3624202",0.002684122460234
"2913","2L 3624309",0.00614051466791699
"2914","2L 3624339",0.00614051466791699
"2915","2L 3624498",0.05479611782519
"2916","2L 3625415",0.00614051466791699
"2917","2L 3625624",0.00469519367006799
"2918","2L 3625756",0.022050784881354
"2919","2L 3625877",0.00221937107422998
"2920","2L 3626052",0.00934216369672397
"2921","2L 3626786",0.00938342948298099
"2922","2L 3627840",0.052052416702893
"2923","2L 3628142",0.033448731300695
"2924","2L 3629089",0.077161628512827
"2925","2L 3629204",0.00677889196296999
"2926","2L 3629995",0.015523588198539
"2927","2L 3630645",0.0202951097731019
"2928","2L 3632751",0.037410385884798
"2929","2L 3632776",0.02332715699411
"2930","2L 3632787",0.022441209373635
"2931","2L 3633159",0.00744789356846604
"2932","2L 3633642",0.00567080570825301
"2933","2L 3633966",0.004833466803355
"2934","2L 3634166",0.037054622094467
"2935","2L 3634947",0.067483895406528
"2936","2L 3634995",0.054783180835404
"2937","2L 3635468",0.00176919355328503
"2938","2L 3635733",0.022493769571362
"2939","2L 3636087",0.0535484790345069
"2940","2L 3636092",6.55870336869757e-05
"2942","2L 3636514",0.00602187716011199
"2943","2L 3636765",0.127562354443053
"2944","2L 3637041",0.183268976087375
"2945","2L 3639115",0.014367505894001
"2946","2L 3639131",0.00116135951824303
"2948","2L 3639785",0.013364995501132
"2950","2L 3642085",0.037199361417683
"2951","2L 3642272",0.100345558319398
"2952","2L 3642476",0.021444886319608
"2953","2L 3642619",0.09564875488587
"2954","2L 3642736",0.00153694374417801
"2955","2L 3643439",0.030675540319309
"2956","2L 3643790",0.00811036450167202
"2957","2L 3643844",0.00930255002854402
"2958","2L 3644318",0.068804428468096
"2960","2L 3645390",0.072178123641581
"2961","2L 3645392",0.028541096720659
"2963","2L 3645760",0.027979230451892
"2964","2L 3645844",0.06153559727553
"2965","2L 3647463",0.00320212645655499
"2967","2L 3647785",0.00383666296877999
"2968","2L 3648051",0.00598282017204199
"2969","2L 3648471",0.040688175242994
"2971","2L 3649175",0.00178685982916799
"2972","2L 3649240",0.00250823033264702
"2973","2L 3664844",0.057082169181177
"2975","2L 3664866",0.065455118748343
"2976","2L 3664941",0.000119221333127029
"2977","2L 3665120",0.048738468953484
"2978","2L 3665545",0.00246544286931299
"2979","2L 3665559",0.003654809875831
"2980","2L 3665573",0.00688206033890998
"2981","2L 3666034",0.00610046261654296
"2982","2L 3666295",0.010305499960208
"2983","2L 3666333",0.061427125808357
"2984","2L 3666366",0.133230435536613
"2985","2L 3666382",0.00100979560177294
"2986","2L 3666389",0.0116125478247699
"2987","2L 3668147",0.0312528083784629
"2988","2L 3668172",0.047837761818848
"2989","2L 3668708",0.053715959053108
"2990","2L 3669536",0.061141299765271
"2991","2L 3670210",0.041357652986487
"2992","2L 3670463",0.034761465679393
"2993","2L 3670482",0.000771342940089959
"2994","2L 3670823",0.054025486979062
"2996","2L 3671727",0.021131282070743
"2997","2L 3672020",0.016926803879081
"2998","2L 3672141",0.058609616226079
"3000","2L 3673577",0.048112795225632
"3001","2L 3673848",0.051451907367207
"3002","2L 3673888",0.06183305852556
"3003","2L 3675469",0.022302146797328
"3004","2L 3675730",0.151088305240889
"3005","2L 3676081",0.022302146797328
"3006","2L 3678665",0.067851787324862
"3007","2L 3678886",0.019437635066118
"3008","2L 3681707",0.0480366819114
"3009","2L 3682202",0.020842137911451
"3010","2L 3682617",0.092860855771923
"3011","2L 3684235",0.07130835492095
"3012","2L 3685273",0.022302146797328
"3013","2L 3685824",0.048081841613325
"3014","2L 3687786",0.094804102105307
"3015","2L 3687950",0.051849829993671
"3016","2L 3687963",0.05591736549944
"3017","2L 3688288",0.137156210611841
"3018","2L 3689131",0.133579654031226
"3019","2L 3690288",0.00735419976451002
"3020","2L 3691078",0.012665547665204
"3021","2L 3692172",0.00835486356620901
"3022","2L 3692329",0.066348269345032
"3023","2L 3692783",0.047211144596828
"3024","2L 3692788",0.045707570064118
"3025","2L 3692812",0.017311838245503
"3026","2L 3696978",0.095341743687485
"3027","2L 3697078",0.129049840121524
"3028","2L 3698733",0.026605242208958
"3029","2L 3698899",0.019236434611
"3030","2L 3699472",0.018618886110065
"3031","2L 3699722",0.02721202321503
"3032","2L 3700232",0.145986181267065
"3033","2L 3700298",0.035928645635318
"3034","2L 3700435",0.020121187446969
"3035","2L 3700605",0.022080417684248
"3036","2L 3700626",0.17654325164519
"3037","2L 3700921",0.085566427905838
"3038","2L 3700993",0.021978187930334
"3039","2L 3701398",0.025391208964397
"3040","2L 3705353",0.023742278460485
"3041","2L 3706420",0.011107451348614
"3042","2L 3706702",0.073552749948081
"3043","2L 3706722",0.072356206970073
"3044","2L 3707917",0.030325909651605
"3045","2L 370986",0.000940262298890993
"3046","2L 3714048",0.022302146797328
"3047","2L 3714095",0.054230471173299
"3048","2L 3714619",0.171110261816107
"3049","2L 3716728",0.011972166803069
"3050","2L 3717158",0.145378702501735
"3051","2L 3717493",0.025728040141767
"3052","2L 3718705",0.027410173768527
"3054","2L 3718839",0.02743701425446
"3055","2L 3719662",0.111459798122081
"3056","2L 3720256",0.00649407846851097
"3057","2L 3721906",0.00403281062346
"3058","2L 3723224",0.046424023407831
"3059","2L 3723395",0.064695988923089
"3060","2L 3723410",0.062804500971807
"3061","2L 3723995",0.058727135996683
"3062","2L 3725149",0.070690968976131
"3063","2L 3725160",0.076639901056549
"3064","2L 3725243",0.046333196369023
"3065","2L 3726776",0.022174359782943
"3066","2L 3727127",0.037381263977972
"3067","2L 3727532",0.0170169738358
"3068","2L 3728544",0.017335925443968
"3069","2L 3729270",0.033801774498122
"3070","2L 3729695",0.029934929806464
"3072","2L 3733831",0.037517477474601
"3073","2L 3734024",0.056527842629721
"3074","2L 3734364",0.029934929806464
"3075","2L 3735125",0.029934929806464
"3076","2L 3735390",0.023092169315993
"3077","2L 3735456",0.114845393616919
"3078","2L 3735457",0.114845393616919
"3080","2L 3735462",0.114845393616919
"3081","2L 3735463",0.114845393616919
"3082","2L 3735756",0.022740979017424
"3083","2L 3737998",0.07730320375709
"3084","2L 3737999",0.07730320375709
"3086","2L 3742263",0.013639932955406
"3087","2L 3743249",0.084204402710568
"3088","2L 3743410",0.075067767818274
"3089","2L 3743575",0.024600005235271
"3090","2L 3744760",0.186694283147555
"3091","2L 3744761",0.200813940393023
"3092","2L 3744852",0.196657903920398
"3093","2L 3745130",0.026818147914094
"3094","2L 3745468",0.214182342278597
"3095","2L 3745747",0.030635151546846
"3096","2L 3745748",0.030074739516329
"3099","2L 3746384",0.025115580109899
"3100","2L 3748228",0.026818147914094
"3101","2L 3748892",0.071240995880738
"3102","2L 3749429",0.078648364512126
"3103","2L 3749480",0.081704148355058
"3104","2L 3749651",0.026536334681837
"3105","2L 3749673",0.026536334681837
"3106","2L 3750104",0.026818147914094
"3107","2L 3750279",0.026818147914094
"3108","2L 3750542",0.016930085728083
"3109","2L 3750690",0.026818147914094
"3110","2L 3751959",0.026818147914094
"3111","2L 3752405",0.026818147914094
"3112","2L 3752799",0.029948853344797
"3113","2L 3752800",0.03439250498007
"3114","2L 3754384",0.025855849731346
"3115","2L 3754421",0.010026837064277
"3116","2L 3754993",0.026818147914094
"3117","2L 3755073",0.027048035258218
"3118","2L 3755112",0.025855849731346
"3119","2L 3756402",0.02710743201231
"3120","2L 3757327",0.015960051158099
"3121","2L 3758405",0.025855849731346
"3122","2L 3758578",0.026510715223191
"3123","2L 3758583",0.024893551548597
"3124","2L 3758584",0.024893551548597
"3125","2L 3758585",0.024893551548597
"3126","2L 3759002",0.02708199291814
"3127","2L 3760086",0.102428426457427
"3128","2L 3760715",0.025855849731346
"3129","2L 3760742",0.025855849731346
"3130","2L 3760869",0.025203667358628
"3131","2L 3763663",0.025855849731346
"3132","2L 3764206",0.025855849731346
"3134","2L 3770742",0.027010245029264
"3135","2L 3771042",0.027162897595908
"3136","2L 3775662",0.011720589451918
"3137","2L 3776058",0.12463325017782
"3138","2L 3776142",0.028699995473336
"3139","2L 3776368",0.023443940710259
"3140","2L 3778151",0.02512343889272
"3141","2L 3778307",0.113754544701752
"3142","2L 3779331",0.029058175214816
"3143","2L 3779788",0.02512343889272
"3144","2L 3779921",0.02512343889272
"3145","2L 3780154",0.02512343889272
"3146","2L 3790677",0.023931253365848
"3147","2L 3790842",0.031000964136844
"3148","2L 3790939",0.033229632638736
"3149","2L 3790955",0.035888273603108
"3150","2L 3791503",0.058331827956551
"3151","2L 3791515",0.115871119368353
"3152","2L 3792988",0.023931253365848
"3153","2L 3793357",0.0903466553126819
"3155","2L 3793487",0.027364672439436
"3156","2L 3796866",0.023931253365848
"3158","2L 3798709",0.075816418906861
"3160","2L 3800016",0.025533771779722
"3161","2L 3800321",0.061706279805602
"3162","2L 3800947",0.035662637237642
"3163","2L 3801919",0.095689531383494
"3164","2L 3802165",0.089822326787021
"3165","2L 3802553",0.02512343889272
"3166","2L 3804816",0.008144754340835
"3167","2L 3805789",0.023931253365848
"3168","2L 3808579",0.075482890264847
"3169","2L 3809967",0.060742043569705
"3170","2L 3814349",0.018581456774194
"3171","2L 3824584",0.05611343491479
"3172","2L 3824725",0.071940105691437
"3173","2L 3825263",0.024627804209287
"3174","2L 3825272",0.024151483648599
"3175","2L 3825829",0.024151483648599
"3176","2L 3826281",0.0623604181344901
"3177","2L 3827444",0.025944554053722
"3180","2L 3845407",0.023461774951665
"3181","2L 3847715",0.020079996440329
"3182","2L 3847792",0.019326817832863
"3183","2L 3847834",0.017497797697053
"3184","2L 3854683",0.034208143306805
"3185","2L 3854691",0.006949394624851
"3186","2L 3855392",0.071269095029356
"3187","2L 3855451",0.070538280876996
"3188","2L 3856017",0.021968866771397
"3189","2L 3856064",0.03800585989744
"3190","2L 3856314",0.021032356331215
"3191","2L 3856324",0.066237275479348
"3192","2L 3856333",0.00290110610447997
"3193","2L 3856962",0.022006657000351
"3195","2L 3858638",0.022006657000351
"3196","2L 3858832",0.0673485406481
"3197","2L 3858834",0.0673485406481
"3198","2L 3858847",0.022006657000351
"3199","2L 3859665",0.04781981926389
"3200","2L 3860794",0.022656534292849
"3201","2L 3861367",0.075339654243625
"3202","2L 3861569",0.033327050440175
"3204","2L 3863854",0.091841213447454
"3205","2L 3863943",0.057064353072731
"3206","2L 3863990",0.022006657000351
"3207","2L 3864466",0.022006657000351
"3208","2L 3864858",0.022006657000351
"3209","2L 3867296",0.00474516080415999
"3210","2L 3869361",0.02926786523304
"3211","2L 3871328",0.031222924301586
"3212","2L 3874295",0.041707654074978
"3213","2L 3875272",0.063259279454037
"3214","2L 3876253",0.068274384458051
"3215","2L 3876456",0.06609339025698
"3216","2L 38781466",0.043750188344044
"3217","2L 3879498",0.171056190763529
"3218","2L 3879571",0.016098431587035
"3219","2L 3881600",0.080578355436118
"3220","2L 3881854",0.020210824167109
"3221","2L 3886622",0.058305310952736
"3222","2L 3893877",0.048411947145777
"3223","2L 3895300",0.030192685541652
"3224","2L 3905074",0.072486770443546
"3225","2L 3906028",0.042992800626634
"3226","2L 3906461",0.032183008739714
"3227","2L 3906727",0.032183008739714
"3228","2L 3907914",0.043539820704045
"3229","2L 3908849",0.058849887517728
"3230","2L 3909991",0.027787528317011
"3231","2L 3914855",0.033260218220962
"3233","2L 3924136",0.016254973653679
"3234","2L 3924187",0.00497607506164999
"3235","2L 3926247",0.066915900792243
"3236","2L 3928512",0.113923313955401
"3237","2L 3928833",0.116007792519714
"3238","2L 3932439",0.01720277787446
"3239","2L 3933756",0.00903334010130902
"3240","2L 3935657",0.013029705009199
"3241","2L 3944238",0.020794323117986
"3242","2L 3945099",0.051140451335817
"3243","2L 3950879",0.026908470040817
"3244","2L 3956132",0.053065655328199
"3245","2L 3972288",0.110933702971606
"3246","2L 3975676",0.046463917924174
"3248","2L 3978065",0.066577134152006
"3249","2L 3978931",0.00171959086318599
"3250","2L 3980444",0.01041514799205
