seqid,pos[w],gene
2R,37365933,AGAP003400
2R,37367656,AGAP003400
2R,37376549,AGAP003400
2R,37394657,AGAP003400
2R,37453717,AGAP003408
2R,37453717,AGAP003409
2R,37456532,AGAP003409
2R,37463399,AGAP003412
2R,37463399,AGAP003413
2R,37466984,AGAP003415
2R,37466984,AGAP003416
2R,37494464,AGAP003418
2R,37494464,AGAP013445
2R,37682637,AGAP003429
2R,37682742,AGAP003429
2R,37694944,AGAP003431
2R,37721580,AGAP003438
2R,37743705,AGAP003439
2R,37849343,AGAP003446
2R,37857161,AGAP003449
2R,37869094,AGAP003449
2R,37880456,AGAP003453
2R,37880456,AGAP013293
2R,37886454,AGAP003454
2R,37886454,AGAP003457
2R,37918312,AGAP003457
2R,37992193,AGAP029087
2R,38045470,AGAP003468
2R,38045680,AGAP003468
2R,38046125,AGAP003468
2R,38054097,AGAP003468
2R,38067088,AGAP003471
2R,38177509,AGAP003475
2R,38361428,AGAP029619
2R,38365567,AGAP029619
2R,38367104,AGAP029619
2R,38373927,AGAP029619
2R,38385611,AGAP029619
2R,38389393,AGAP029619
2R,38389979,AGAP029619
2R,38393468,AGAP029619
2R,38401994,AGAP029619
2R,38408923,AGAP029619
2R,38411472,AGAP029619
2R,38412543,AGAP029619
2R,38460914,AGAP029149
2R,38461511,AGAP029149
2R,38496058,AGAP029202
2R,38498770,AGAP029160
2R,38512462,AGAP013466
2R,38512462,AGAP003482
2R,38513439,AGAP013466
2R,38513439,AGAP003482
2R,38513924,AGAP003482
2R,38514025,AGAP003482
2R,38551389,AGAP003484
2R,38588810,AGAP003485
2R,38588810,AGAP003486
2R,38598727,AGAP013419
2R,38598727,AGAP003487
2R,38598727,AGAP003488
2R,38606468,AGAP003489
2R,38606468,AGAP003490
2R,38606980,AGAP003489
2R,38606980,AGAP003490
2R,38663929,AGAP003495
2R,38668531,AGAP013468
2R,38683410,AGAP003496
2R,38703283,AGAP003498
2R,38704702,AGAP003498
2R,38713406,AGAP003498
2R,38723789,AGAP003498
2R,38727273,AGAP003498
2R,38728960,AGAP003498
2R,38730476,AGAP003498
2R,38730699,AGAP003498
2R,38740013,AGAP003500
2R,38740013,AGAP003501
2R,38740421,AGAP003500
2R,38740421,AGAP003501
2R,38741567,AGAP003501
2R,38742308,AGAP003501
2R,38742308,AGAP003502
2R,38742480,AGAP003501
2R,38742480,AGAP003502
2R,38747965,AGAP003502
2R,38748090,AGAP003502
2R,38748463,AGAP003502
2R,38749378,AGAP003502
2R,38754167,AGAP003503
2R,38761336,AGAP003504
2R,38762560,AGAP003504
2R,38762560,AGAP003506
2R,38764521,AGAP003506
2R,38768153,AGAP003506
2R,38776610,AGAP003507
2R,38776610,AGAP003508
2R,38776711,AGAP003507
2R,38776711,AGAP003508
2R,38807177,AGAP003509
2R,38809361,AGAP003509
2R,38812164,AGAP003509
2R,38816498,AGAP003509
2R,38818357,AGAP003509
2R,38819022,AGAP003509
2R,38897690,AGAP003509
2R,38933573,AGAP003509
2R,38947031,AGAP003509
2R,38947856,AGAP003509
2R,38949689,AGAP003509
2R,39122519,AGAP003523
2R,39389024,AGAP003546
2R,39405558,AGAP003546
2R,39408212,AGAP003546
2R,39410433,AGAP003546
2R,39411195,AGAP003546
2R,39417055,AGAP003546
2R,39437352,AGAP003550
2R,39444670,AGAP003550
2R,39489001,AGAP003559
2R,39503027,AGAP003559
2R,39508298,AGAP003559
2R,39517455,AGAP003559
2R,39518856,AGAP003559
2R,39521404,AGAP003559
2R,39709011,AGAP003568
2R,39716319,AGAP003568
2R,39717734,AGAP003568
2R,39719313,AGAP003568
2R,39752262,AGAP028406
2R,39765016,AGAP003571
2R,39769546,AGAP003571
2R,39890945,AGAP003572
2R,39893186,AGAP003572
2R,39907008,AGAP003572
2R,39952873,AGAP003572
2R,39953742,AGAP003572
2R,39955664,AGAP003572
2R,39991199,AGAP003573
2R,40056213,AGAP029242
2R,40089842,AGAP003576
2R,40104165,AGAP003577
2R,40163540,AGAP003578
2R,40177670,AGAP003579
2R,40226598,AGAP003579
2R,40237229,AGAP003579
2R,40239037,AGAP003579
2R,40242382,AGAP003579
2R,40244877,AGAP003579
2R,40249654,AGAP003579
2R,40252025,AGAP003579
2R,40351527,AGAP013333
2R,40355835,AGAP003587
2R,40367482,AGAP003591
2R,40367585,AGAP003591
2R,40369677,AGAP003591
2R,40369677,AGAP003592
2R,40373011,AGAP003593
2R,40375629,AGAP003593
2R,40375629,AGAP003594
2R,40383612,AGAP003595
2R,40383612,AGAP003596
2R,40388592,AGAP003596
2R,40391046,AGAP003596
2R,40391739,AGAP003596
2R,40391964,AGAP003596
2R,40391964,AGAP003597
2R,40392941,AGAP003596
2R,40392941,AGAP003597
2R,40396160,AGAP003597
2R,40397309,AGAP003597
2R,40397969,AGAP003597
2R,40400448,AGAP003597
2R,40407566,AGAP003600
2R,40409164,AGAP003600
2R,40411670,AGAP003600
2R,40415048,AGAP003600
2R,40422728,AGAP003600
2R,40437664,AGAP003601
2R,40446449,AGAP003604
2R,40446916,AGAP003604
2R,40452148,AGAP003604
2R,40458435,AGAP003604
2R,40483879,AGAP003608
2R,40605679,AGAP003623
2R,40686153,AGAP029110
2R,40686153,AGAP003626
2R,40700312,AGAP003629
2R,40924755,AGAP003643
2R,40924755,AGAP003644
2R,40925344,AGAP003644
2R,40925344,AGAP003645
2R,40928651,AGAP003645
2R,40969856,AGAP003649
2R,41016858,AGAP003651
2R,41146834,AGAP013179
2R,41152239,AGAP013179
2R,41154914,AGAP013179
2R,41174657,AGAP003656
2R,41283515,AGAP003658
2R,41369283,AGAP003666
2R,41724685,AGAP003672
2R,41834600,AGAP003678
2R,41914667,AGAP003680
2R,41958783,AGAP013477
2R,42014896,AGAP003686
2R,42014896,AGAP013425
2R,42044380,AGAP003689
2R,42117959,AGAP003698
2R,42231030,AGAP003709
2R,42662072,AGAP003734
2R,42702930,AGAP029573
2R,42707578,AGAP029573
2R,42836991,AGAP003746
2R,42939437,AGAP029052
2R,42963511,AGAP029052
2R,42992034,AGAP029052
2R,43076124,AGAP013467
2R,43278613,AGAP003784
2R,43308718,AGAP003788
2R,44335386,AGAP003844
2R,44352539,AGAP003847
2R,44678954,AGAP003861
2R,44678954,AGAP003863
2R,44763226,AGAP003871
2R,44852436,AGAP003872
2R,45494367,AGAP003882
2R,45551220,AGAP003886
2R,45671385,AGAP003893
2R,45740579,AGAP003901
2R,45774780,AGAP003904
2R,45774780,AGAP029082
2R,45774780,AGAP003905
2R,46139529,AGAP003914
2R,46149490,AGAP003914
2R,46185225,AGAP003914
2R,46608580,AGAP003941
2R,46608580,AGAP003942
2R,46625911,AGAP003943
2R,46626873,AGAP003943
2R,46627311,AGAP003943
2R,46630344,AGAP003943
2R,47703243,AGAP003997
2R,47731057,AGAP003997
2R,48305298,AGAP004039
2R,48580103,AGAP004046
2R,48766317,AGAP004050
2R,48776472,AGAP004050
2R,48932932,AGAP004052
2R,49260571,AGAP004059
2R,49282081,AGAP004064
2R,49282849,AGAP004064
2R,49282849,AGAP004065
2R,49283271,AGAP004064
2R,49283271,AGAP004065
2R,49284051,AGAP004065
2R,49299227,AGAP004066
2R,49458700,AGAP004068
2R,49493196,AGAP004071
2R,49506300,AGAP004078
2R,49533869,AGAP004087
2R,49534067,AGAP004087
2R,49534067,AGAP004088
2R,49543118,AGAP004090
2R,50130855,AGAP004112
2R,50140302,AGAP004112
2R,50612183,AGAP013195
2R,50664958,AGAP004136
2R,50669437,AGAP004136
2R,50706489,AGAP004143
2R,50710122,AGAP004143
2R,50711556,AGAP004143
2R,50722558,AGAP004144
2R,50722932,AGAP004144
2R,50723333,AGAP004144
2R,50724966,AGAP004144
2R,50725579,AGAP004144
2R,50726343,AGAP004144
2R,50727062,AGAP004144
2R,50729246,AGAP004144
2R,50729528,AGAP004144
2R,50730537,AGAP004144
2R,50731357,AGAP004144
2R,50731357,AGAP004145
2R,50732169,AGAP004144
2R,50732169,AGAP004145
2R,50732777,AGAP004145
2R,50732777,AGAP012989
2R,50738188,AGAP004146
2R,50739206,AGAP004146
2R,50740272,AGAP004146
2R,50740272,AGAP004147
2R,50741047,AGAP004146
2R,50741047,AGAP004147
2R,50743384,AGAP004147
2R,50743384,AGAP004148
2R,50746544,AGAP004149
2R,50751239,AGAP004149
2R,50753152,AGAP004150
2R,50758273,AGAP004151
2R,50773552,AGAP004152
2R,50775233,AGAP004152
2R,50775581,AGAP004152
2R,50775832,AGAP004152
2R,50780451,AGAP012977
2R,50784453,AGAP004154
2R,50784685,AGAP004154
2R,50787728,AGAP004154
2R,50792345,AGAP004154
2R,50795265,AGAP004154
2R,50834501,AGAP004154
2R,50854668,AGAP004154
2R,50911334,AGAP004156
2R,51278887,AGAP004179
2R,52152236,AGAP029384
2R,52157124,AGAP004223
2R,52260541,AGAP004228
2R,52300626,AGAP004228
2R,52335328,AGAP004228
2R,52465910,AGAP004229
2R,52960651,AGAP004237
2R,52995205,AGAP013349
2R,53118417,AGAP004244
2R,53159779,AGAP004246
2R,53503820,AGAP004268
2R,54084798,AGAP004288
2R,54129615,AGAP013168
2R,54129615,AGAP004291
2R,54155451,AGAP004294
2R,54369674,AGAP004310
2R,54417185,AGAP004319
2R,54431052,AGAP004320
2R,54778505,AGAP004335
2R,54815588,AGAP004335
2R,54827979,AGAP004339
2R,54969420,AGAP004353
2R,55047938,AGAP004361
2R,55292321,AGAP004369
2R,55366886,AGAP004370
2R,55366886,AGAP004371
2R,55375549,AGAP004372
2R,55461603,AGAP004373
2R,55509241,AGAP004382
2R,55547393,AGAP004386
2R,55592585,AGAP004394
2R,55667827,AGAP004399
2R,55669538,AGAP004399
2R,55712708,AGAP004403
2R,55752887,AGAP004405
2R,56068125,AGAP004440
2R,56180116,AGAP004443
2R,56345555,AGAP004449
2R,56446935,AGAP013508
2R,56485719,AGAP004453
2R,56529676,AGAP004453
2R,56529950,AGAP004453
2R,56677922,AGAP004454
2R,56712654,AGAP004461
2R,56712654,AGAP004462
2R,56813663,AGAP004483
2R,56848421,AGAP004488
2R,56852221,AGAP004489
2R,56853095,AGAP004489
2R,56856362,AGAP004490
2R,56856362,AGAP004491
2R,56974654,AGAP004494
2R,57001262,AGAP004494
2R,57025447,AGAP004494
2R,57045054,AGAP004494
2R,57098973,AGAP004501
2R,57140799,AGAP004504
2R,57141928,AGAP004504
2R,57142618,AGAP004504
2R,57143767,AGAP004504
2R,57145309,AGAP004504
2R,57146743,AGAP004504
2R,57146743,AGAP004506
2R,57149828,AGAP004504
2R,57163373,AGAP004507
2R,57164694,AGAP004507
2R,57165352,AGAP004507
2R,57167120,AGAP004507
2R,57171291,AGAP004507
2R,57171291,AGAP004508
2R,57181839,AGAP004507
2R,57192007,AGAP004507
2R,57195065,AGAP004507
2R,57199007,AGAP004507
2R,57199007,AGAP004510
2R,57200744,AGAP004507
2R,57200744,AGAP004510
2R,57201486,AGAP004507
2R,57201486,AGAP004510
2R,57201650,AGAP004507
2R,57201650,AGAP004510
2R,57203556,AGAP004507
2R,57203556,AGAP004510
2R,57206473,AGAP004507
2R,57206473,AGAP004510
2R,57283486,AGAP004517
2R,57296909,AGAP004518
2R,57334044,AGAP004520
2R,57334044,AGAP004521
2R,57403570,AGAP004530
2R,57425970,AGAP004530
2R,57475924,AGAP004541
2R,57523696,AGAP004548
2R,57533951,AGAP004549
2R,57614128,AGAP004562
2R,57630229,AGAP004564
2R,57652210,AGAP004569
2R,57662751,AGAP004571
2R,57684273,AGAP004572
2R,57736250,AGAP004573
2R,57858573,AGAP004576
2R,57892429,AGAP004577
2R,57989821,AGAP004585
2R,58131350,AGAP029479
2R,58131350,AGAP004591
2R,58246377,AGAP004596
2R,58259772,AGAP004598
2R,58264440,AGAP004599
2R,58275583,AGAP004604
2R,58276648,AGAP004604
2R,58277108,AGAP004604
2R,58278868,AGAP004604
2R,58314052,AGAP004604
2R,58314052,AGAP029457
2R,58315020,AGAP004604
2R,58315020,AGAP029457
2R,58317328,AGAP004604
2R,58317328,AGAP029457
2R,58323130,AGAP004604
2R,58323130,AGAP004603
2R,58324587,AGAP004604
2R,58324587,AGAP004603
2R,58330998,AGAP004604
2R,58331118,AGAP004604
2R,58332339,AGAP004604
2R,58340304,AGAP004606
2R,58340304,AGAP004607
2R,58354709,AGAP004608
2R,58354817,AGAP004608
2R,58379691,AGAP013073
2R,58382256,AGAP013073
2R,58382256,AGAP004611
2R,58407138,AGAP004613
2R,58508771,AGAP004615
2R,58524831,AGAP013140
2R,58531381,AGAP013140
2R,58593952,AGAP004619
2R,58595930,AGAP004619
2R,58597729,AGAP004619
2R,58602348,AGAP004619
2R,58602457,AGAP004619
2R,58606411,AGAP004619
2R,58608986,AGAP004619
2R,58620180,AGAP004620
2R,58622312,AGAP004620
2R,58622312,AGAP004621
2R,58627566,AGAP004623
2R,58628607,AGAP004623
2R,58628607,AGAP004624
2R,58629535,AGAP004624
2R,58631114,AGAP004624
2R,58631114,AGAP004625
2R,58633942,AGAP004625
2R,58633942,AGAP004626
2R,58636146,AGAP004626
2R,58636146,AGAP004627
2R,58636146,AGAP004628
2R,58636998,AGAP004627
2R,58636998,AGAP004628
2R,58637497,AGAP004628
2R,59019670,AGAP004645
2R,59335513,AGAP004648
2R,59355529,AGAP004648
2R,59358723,AGAP004648
2R,59554555,AGAP004653
2R,59554555,AGAP004654
2R,59738220,AGAP004659
2R,59747535,AGAP004659
2R,59770289,AGAP004659
2R,59772570,AGAP004659
2R,59831519,AGAP004660
2R,59858484,AGAP004660
2R,59871776,AGAP004660
2R,59879551,AGAP004660
2R,61010816,AGAP013143
2R,61012803,AGAP013143
2R,61032395,AGAP013143
2R,61032577,AGAP013143
2R,61034833,AGAP013143
2R,61037662,AGAP013143
2R,61042275,AGAP013143
2R,61043783,AGAP013143
2R,61043960,AGAP013143
2R,61045741,AGAP013143
2R,61048606,AGAP013143
2R,61049892,AGAP013143
2R,61051616,AGAP013143
2R,61058835,AGAP013143
2R,61067125,AGAP013143
2R,61067368,AGAP013143
2R,61068114,AGAP013143
2R,61071128,AGAP013143
2R,61071566,AGAP013143
2R,61073136,AGAP013143
2R,61074944,AGAP013143
2R,61075645,AGAP013143
2R,61075957,AGAP013143
2R,61077142,AGAP013143
2R,61078924,AGAP013143
2R,61080185,AGAP013143
2R,61081381,AGAP013143
2R,61090752,AGAP013143
2R,61092407,AGAP013143
2R,61109609,AGAP013143
2R,61142890,AGAP013143
2R,61174670,AGAP013143
2R,61176665,AGAP004671
2R,61177607,AGAP004671
2R,61179225,AGAP004671
2R,61182902,AGAP004671
2R,61184332,AGAP004671
2R,61184450,AGAP004671
2R,61186620,AGAP004671
2R,61230735,AGAP004672
2R,61230931,AGAP004672
2R,61232944,AGAP004672
2R,61233046,AGAP004672
2R,61237533,AGAP004672
2R,61238901,AGAP004672
2R,61239769,AGAP004672
2R,61240548,AGAP004672
2R,61241197,AGAP004672
2R,61242334,AGAP004672
2R,61242917,AGAP004672
2R,61243046,AGAP004672
2R,61243928,AGAP004672
2R,61248001,AGAP004672
2R,61253073,AGAP004672
2R,61254188,AGAP004672
2R,61305206,AGAP004674
2R,61305325,AGAP004674
2R,61371608,AGAP004675
2R,61371733,AGAP004675
2R,61393284,AGAP004675
2R,61402339,AGAP004675
2R,61415117,AGAP004675
2R,61416308,AGAP004675
2R,61419516,AGAP004675
2L,164702,AGAP004677
2L,166741,AGAP004677
2L,185668,AGAP004677
2L,186574,AGAP004677
2L,186687,AGAP004677
2L,203537,AGAP004678
2L,209881,AGAP004679
2L,451712,AGAP004682
2L,488488,AGAP004683
2L,495891,AGAP004685
2L,496307,AGAP004685
2L,496673,AGAP004685
2L,747741,AGAP004686
2L,748457,AGAP004686
2L,754334,AGAP004686
2L,773963,AGAP004686
2L,788210,AGAP004686
2L,949992,AGAP028432
2L,950975,AGAP028432
2L,971333,AGAP028432
2L,987191,AGAP028432
2L,987862,AGAP028432
2L,1271853,AGAP004691
2L,1276223,AGAP004691
2L,1279327,AGAP004691
2L,1281017,AGAP004691
2L,1281526,AGAP004691
2L,1285301,AGAP004691
2L,1287874,AGAP004691
2L,1296269,AGAP004691
2L,1296431,AGAP004691
2L,1298504,AGAP004691
2L,1298857,AGAP004691
2L,1315508,AGAP028433
2L,1316973,AGAP028433
2L,1319145,AGAP028433
2L,1321329,AGAP028433
2L,1321901,AGAP028433
2L,1322030,AGAP028433
2L,1322689,AGAP028433
2L,1325266,AGAP028433
2L,1325552,AGAP028433
2L,1325729,AGAP028433
2L,1327989,AGAP028433
2L,1328139,AGAP028433
2L,1329889,AGAP028433
2L,1330846,AGAP028433
2L,1332135,AGAP028433
2L,1332880,AGAP028433
2L,1414066,AGAP004692
2L,1602596,AGAP004694
2L,1675944,AGAP028434
2L,1689528,AGAP028434
2L,1774782,AGAP029368
2L,1775324,AGAP029368
2L,1776549,AGAP029368
2L,1926636,AGAP004696
2L,1926787,AGAP004696
2L,1933399,AGAP004696
2L,1964253,AGAP004696
2L,1964565,AGAP004696
2L,1964812,AGAP004696
2L,1967873,AGAP004698
2L,1973578,AGAP004699
2L,1976815,AGAP004699
2L,2074274,AGAP029667
2L,2085662,AGAP029667
2L,2103246,AGAP029667
2L,2103246,AGAP028436
2L,2108881,AGAP029667
2L,2117657,AGAP029667
2L,2119069,AGAP029667
2L,2121474,AGAP029667
2L,2127941,AGAP029667
2L,2141537,AGAP029667
2L,2161656,AGAP029667
2L,2163260,AGAP029667
2L,2163516,AGAP029667
2L,2251492,AGAP004703
2L,2255219,AGAP004704
2L,2271763,AGAP028437
2L,2279488,AGAP028437
2L,2380836,AGAP004707
2L,2382231,AGAP004707
2L,2388767,AGAP004707
2L,2388906,AGAP004707
2L,2394981,AGAP004707
2L,2415397,AGAP004707
2L,2420508,AGAP004707
2L,2423538,AGAP004707
2L,2432414,AGAP004707
2L,2472174,AGAP004708
2L,2488584,AGAP004711
2L,2571142,AGAP004714
2L,2574552,AGAP004714
2L,2647656,AGAP004717
2L,2693100,AGAP004718
2L,2707572,AGAP004718
2L,2793731,AGAP004724
2L,2798473,AGAP004725
2L,2801660,AGAP004725
2L,2803060,AGAP004726
2L,2804864,AGAP004726
2L,2805432,AGAP004726
2L,2805556,AGAP004726
2L,2806344,AGAP004726
2L,2811557,AGAP004727
2L,2812574,AGAP004727
2L,2812767,AGAP004727
2L,2813589,AGAP004727
2L,2823007,AGAP004728
2L,2824234,AGAP004728
2L,2824442,AGAP004728
2L,2825884,AGAP004728
2L,2826086,AGAP004728
2L,2826799,AGAP004728
2L,2827005,AGAP004728
2L,2827115,AGAP004728
2L,2827669,AGAP004728
2L,2828179,AGAP004728
2L,2831976,AGAP004728
2L,2843341,AGAP004729
2L,2845664,AGAP004729
2L,2864951,AGAP004730
2L,2865393,AGAP004730
2L,2865751,AGAP004730
2L,2867719,AGAP004730
2L,2867719,AGAP004731
2L,2868007,AGAP004731
2L,2887300,AGAP004731
2L,2897954,AGAP029113
2L,2898691,AGAP029113
2L,2905834,AGAP029113
2L,2911251,AGAP029113
2L,2915298,AGAP029113
2L,2915419,AGAP029113
2L,2916030,AGAP029113
2L,2918242,AGAP029113
2L,2918242,AGAP004733
2L,2919598,AGAP029113
2L,2919598,AGAP004733
2L,2919935,AGAP029113
2L,2919935,AGAP004733
2L,2922989,AGAP029113
2L,2923382,AGAP029113
2L,2925415,AGAP029113
2L,2965434,AGAP004735
2L,2966975,AGAP004735
2L,2971389,AGAP004737
2L,2972345,AGAP004737
2L,2972345,AGAP004738
2L,2972977,AGAP004737
2L,2972977,AGAP004738
2L,2973934,AGAP004738
2L,2974595,AGAP004738
2L,2975319,AGAP004738
2L,2975319,AGAP004739
2L,2978204,AGAP004739
2L,2978329,AGAP004739
2L,2982476,AGAP004740
2L,2982635,AGAP004740
2L,2984025,AGAP004740
2L,2984287,AGAP004740
2L,2984952,AGAP004740
2L,2997529,AGAP004741
2L,2997653,AGAP004741
2L,2998096,AGAP004741
2L,2998096,AGAP004742
2L,2999630,AGAP004742
2L,3002130,AGAP004742
2L,3002456,AGAP004742
2L,3002662,AGAP004742
2L,3004739,AGAP004742
2L,3006979,AGAP004742
2L,3007090,AGAP004742
2L,3007625,AGAP004742
2L,3007899,AGAP004742
2L,3022122,AGAP004743
2L,3022122,AGAP004744
2L,3022634,AGAP004744
2L,3025897,AGAP004744
2L,3025897,AGAP004745
2L,3026511,AGAP004744
2L,3026511,AGAP004745
2L,3026933,AGAP004745
2L,3027053,AGAP004745
2L,3028265,AGAP004745
2L,3031074,AGAP004745
2L,3031074,AGAP004746
2L,3032276,AGAP004746
2L,3032444,AGAP004746
2L,3033382,AGAP004746
2L,3033382,AGAP004747
2L,3036342,AGAP004747
2L,3041424,AGAP004750
2L,3042991,AGAP004750
2L,3043532,AGAP004750
2L,3044217,AGAP004750
2L,3046959,AGAP004750
2L,3047757,AGAP004750
2L,3048286,AGAP004750
2L,3049201,AGAP004750
2L,3049466,AGAP004750
2L,3051648,AGAP004750
2L,3051648,AGAP004751
2L,3051951,AGAP004750
2L,3051951,AGAP004751
2L,3053257,AGAP004751
2L,3053376,AGAP004751
2L,3056031,AGAP004751
2L,3056031,AGAP004752
2L,3057096,AGAP004751
2L,3057096,AGAP004752
2L,3057096,AGAP004753
2L,3057875,AGAP004752
2L,3057875,AGAP004753
2L,3058074,AGAP004752
2L,3058074,AGAP004753
2L,3058377,AGAP004752
2L,3058377,AGAP004753
2L,3065017,AGAP004754
2L,3065017,AGAP004755
2L,3066954,AGAP004755
2L,3066954,AGAP004756
2L,3070757,AGAP004757
2L,3070757,AGAP004758
2L,3071324,AGAP004757
2L,3071324,AGAP004758
2L,3072742,AGAP004758
2L,3112140,AGAP004761
2L,3117010,AGAP004761
2L,3117688,AGAP004761
2L,3120122,AGAP004761
2L,3120972,AGAP004761
2L,3121144,AGAP004761
2L,3122145,AGAP004761
2L,3122768,AGAP004761
2L,3123397,AGAP004761
2L,3123765,AGAP004761
2L,3129709,AGAP004761
2L,3130988,AGAP004761
2L,3131100,AGAP004761
2L,3154185,AGAP004763
2L,3154185,AGAP004764
2L,3154289,AGAP004763
2L,3154289,AGAP004764
2L,3157831,AGAP004765
2L,3157963,AGAP004765
2L,3157963,AGAP028129
2L,3163937,AGAP004766
2L,3165567,AGAP004766
2L,3166554,AGAP004766
2L,3169012,AGAP004766
2L,3169281,AGAP004766
2L,3169455,AGAP004766
2L,3173162,AGAP004766
2L,3175553,AGAP004766
2L,3177276,AGAP004766
2L,3178006,AGAP004766
2L,3178664,AGAP004766
2L,3195577,AGAP004767
2L,3204551,AGAP004767
2L,3205675,AGAP004767
2L,3206712,AGAP004767
2L,3207824,AGAP004767
2L,3208178,AGAP004767
2L,3208484,AGAP004767
2L,3209369,AGAP004767
2L,3209470,AGAP004767
2L,3209600,AGAP004767
2L,3211259,AGAP004767
2L,3211473,AGAP004767
2L,3212503,AGAP004767
2L,3212813,AGAP004767
2L,3213400,AGAP004767
2L,3216843,AGAP004767
2L,3218026,AGAP004767
2L,3227256,AGAP004767
2L,3229377,AGAP004767
2L,3232038,AGAP004767
2L,3288790,AGAP004768
2L,3288940,AGAP004768
2L,3289048,AGAP004768
2L,3289728,AGAP004768
2L,3293441,AGAP004769
2L,3293884,AGAP004769
2L,3295862,AGAP004769
2L,3298139,AGAP004769
2L,3300146,AGAP004769
2L,3300666,AGAP004769
2L,3302084,AGAP004769
2L,3302917,AGAP004769
2L,3303322,AGAP004769
2L,3305119,AGAP004769
2L,3305551,AGAP004769
2L,3311210,AGAP004769
2L,3311210,AGAP004770
2L,3312023,AGAP004769
2L,3312023,AGAP004770
2L,3316049,AGAP004769
2L,3317074,AGAP004769
2L,3319517,AGAP004769
2L,3345132,AGAP004772
2L,3346140,AGAP004772
2L,3347079,AGAP004772
2L,3347218,AGAP004772
2L,3349371,AGAP004772
2L,3352630,AGAP004772
2L,3375599,AGAP004772
2L,3375794,AGAP004772
2L,3387261,AGAP004774
2L,3388410,AGAP004774
2L,3392577,AGAP004774
2L,3394981,AGAP004774
2L,3397473,AGAP004774
2L,3398556,AGAP004774
2L,3399760,AGAP004774
2L,3401713,AGAP004775
2L,3401713,AGAP004776
2L,3402761,AGAP004775
2L,3402761,AGAP004776
2L,3405225,AGAP004775
2L,3405225,AGAP004776
2L,3405225,AGAP004777
2L,3405615,AGAP004775
2L,3405615,AGAP004776
2L,3405615,AGAP004777
2L,3409278,AGAP004775
2L,3409538,AGAP004775
2L,3410269,AGAP004775
2L,3413406,AGAP004775
2L,3413655,AGAP004775
2L,3414399,AGAP004775
2L,3418303,AGAP004775
2L,3418303,AGAP029351
2L,3419029,AGAP004775
2L,3419029,AGAP029351
2L,3423829,AGAP004775
2L,3430700,AGAP004775
2L,3431376,AGAP004775
2L,3431960,AGAP004775
2L,3432281,AGAP004775
2L,3434732,AGAP004775
2L,3436918,AGAP004775
2L,3437303,AGAP004775
2L,3439650,AGAP004775
2L,3440859,AGAP004775
2L,3444070,AGAP004775
2L,3446345,AGAP004775
2L,3446345,AGAP004778
2L,3446984,AGAP004775
2L,3446984,AGAP004778
2L,3453315,AGAP004780
2L,3456754,AGAP004780
2L,3459528,AGAP004780
2L,3464106,AGAP004781
2L,3465443,AGAP004781
2L,3466670,AGAP004781
2L,3467776,AGAP004781
2L,3469570,AGAP004782
2L,3470352,AGAP004782
2L,3473152,AGAP004782
2L,3477404,AGAP004783
2L,3485294,AGAP004783
2L,3487273,AGAP004783
2L,3489167,AGAP004783
2L,3492291,AGAP004783
2L,3493095,AGAP004783
2L,3500017,AGAP004783
2L,3500117,AGAP004783
2L,3503463,AGAP004783
2L,3503721,AGAP004783
2L,3506385,AGAP004783
2L,3507670,AGAP004783
2L,3510816,AGAP004783
2L,3522528,AGAP004784
2L,3522923,AGAP004784
2L,3523073,AGAP004784
2L,3541589,AGAP004785
2L,3541705,AGAP004785
2L,3543153,AGAP004785
2L,3545082,AGAP004785
2L,3545082,AGAP004786
2L,3545724,AGAP004786
2L,3545843,AGAP004786
2L,3555052,AGAP004787
2L,3582723,AGAP004792
2L,3583260,AGAP004792
2L,3583386,AGAP004792
2L,3590655,AGAP004793
2L,3612122,AGAP004795
2L,3617679,AGAP004795
2L,3618568,AGAP004795
2L,3623644,AGAP004795
2L,3624950,AGAP004795
2L,3626173,AGAP004795
2L,3626964,AGAP004795
2L,3628224,AGAP004795
2L,3629736,AGAP004795
2L,3631682,AGAP004795
2L,3632465,AGAP004795
2L,3637127,AGAP004797
2L,3638524,AGAP004798
2L,3638838,AGAP004798
2L,3638980,AGAP004798
2L,3641225,AGAP004798
2L,3641777,AGAP004798
2L,3642046,AGAP004798
2L,3643029,AGAP004798
2L,3645982,AGAP004798
2L,3720197,AGAP004799
2L,3728745,AGAP004800
2L,3730936,AGAP004800
2L,3731648,AGAP004800
2L,3732585,AGAP004800
2L,3733201,AGAP004800
2L,3733201,AGAP004801
2L,3734960,AGAP004801
2L,3735294,AGAP004801
2L,3739336,AGAP004801
2L,3742015,AGAP004801
2L,3757018,AGAP004805
2L,3761084,AGAP004805
2L,3778149,AGAP004805
2L,3780383,AGAP004806
2L,3780383,AGAP004807
2L,3792262,AGAP004808
2L,3796800,AGAP004809
2L,3797159,AGAP004809
2L,3799437,AGAP004810
2L,3799437,AGAP004811
2L,3799692,AGAP004810
2L,3799692,AGAP004811
2L,3799792,AGAP004810
2L,3799792,AGAP004811
2L,3849081,AGAP004817
2L,3869088,AGAP004819
2L,3870368,AGAP004819
2L,3870368,AGAP004820
2L,3870585,AGAP004819
2L,3870585,AGAP004820
2L,3910627,AGAP004823
2L,3928365,AGAP004823
2L,3959268,AGAP004824
2L,4124923,AGAP004827
2L,4125543,AGAP004827
2L,4125659,AGAP004827
2L,4128935,AGAP004827
