seqid,pos[w],gene
3L,11006389,AGAP010812
3L,11006764,AGAP029482
3L,11006764,AGAP010812
3L,11008299,AGAP029482
3L,11008299,AGAP010812
3L,11016526,AGAP029482
3L,11017198,AGAP029482
3L,11190978,AGAP010814
3L,11215899,AGAP010816
3L,11216527,AGAP010816
3L,11217087,AGAP010816
3L,11219088,AGAP010816
3L,11240420,AGAP010817
3L,11242621,AGAP010817
3L,11242853,AGAP010817
3L,11249202,AGAP010817
3L,11305747,AGAP010820
3L,11330864,AGAP010821
3L,11334434,AGAP010821
3L,11334697,AGAP010821
3L,11336915,AGAP010821
3L,11393420,AGAP029564
3L,11441528,AGAP029564
3L,11457468,AGAP029564
3L,11498485,AGAP010825
3L,11719845,AGAP010834
3L,11728831,AGAP010837
3L,11730775,AGAP010837
3L,11733974,AGAP010837
3L,11850551,AGAP010841
3L,11861769,AGAP010841
3L,11879039,AGAP010843
3L,11879200,AGAP010843
3L,11880161,AGAP010843
3L,11886854,AGAP010843
3L,11926762,AGAP010845
3L,11998110,AGAP010849
3L,12029968,AGAP010851
3L,12030621,AGAP010851
3L,12030733,AGAP010851
3L,12033201,AGAP010851
3L,12038203,AGAP010851
3L,12038320,AGAP010851
3L,12049657,AGAP010854
3L,12060002,AGAP029297
3L,12065101,AGAP029297
3L,12067007,AGAP029297
3L,12068014,AGAP029297
3L,12068156,AGAP029297
3L,12094557,AGAP010857
3L,12105954,AGAP028615
3L,12114165,AGAP010860
3L,12114386,AGAP010860
3L,12131177,AGAP010863
3L,12135371,AGAP010863
3L,12135952,AGAP010863
3L,12145633,AGAP010865
3L,12152026,AGAP010865
3L,12172059,AGAP010867
3L,12324057,AGAP010872
3L,13184491,AGAP010924
3L,13987378,AGAP028703
3L,14384879,AGAP028505
3L,14387469,AGAP028505
3L,14392419,AGAP010973
3L,14392419,AGAP010974
3L,14394516,AGAP010974
3L,14394957,AGAP010974
3L,14398034,AGAP010974
3L,14401348,AGAP010975
3L,14405061,AGAP010975
3L,14407129,AGAP029593
3L,14408418,AGAP029593
3L,14517338,AGAP010985
3L,14517338,AGAP010989
3L,14532529,AGAP010996
3L,14532529,AGAP010997
3L,14532776,AGAP010996
3L,14532776,AGAP010997
3L,14532776,AGAP010998
3L,14532877,AGAP010996
3L,14532877,AGAP010997
3L,14532877,AGAP010998
3L,14548138,AGAP011006
3L,14548138,AGAP011007
3L,14549020,AGAP011007
3L,14549841,AGAP011007
3L,14549841,AGAP011008
3L,14551045,AGAP011008
3L,14551045,AGAP011009
3L,14552436,AGAP011009
3L,14552436,AGAP011010
3L,14563006,AGAP029304
3L,14563006,AGAP011014
3L,14563753,AGAP029304
3L,14563753,AGAP011014
3L,14564255,AGAP011014
3L,14564255,AGAP011015
3L,14565568,AGAP011015
3L,14568781,AGAP011017
3L,14569258,AGAP011017
3L,14569258,AGAP011018
3L,14569953,AGAP011017
3L,14569953,AGAP011018
3L,14571461,AGAP011018
3L,14571461,AGAP011019
3L,14571461,AGAP011020
3L,14576142,AGAP011022
3L,14576263,AGAP011022
3L,14580679,AGAP011024
3L,14580679,AGAP029084
3L,15747602,AGAP011046
3L,15747602,AGAP011048
3L,18961174,AGAP011194
3L,18963604,AGAP011194
3L,18964193,AGAP011194
3L,19446023,AGAP011216
3L,19446138,AGAP011216
3L,19446247,AGAP011216
3L,19446513,AGAP011216
3L,24849438,AGAP011452
3L,29996954,AGAP011619
3L,33275750,AGAP011789
3L,33276474,AGAP011789
3L,33278285,AGAP011789
3L,33285838,AGAP028725
3L,33285838,AGAP011792
3L,33289385,AGAP011792
3L,33290900,AGAP011792
3L,36156064,AGAP012006
3L,36235283,AGAP012009
3L,37987970,AGAP028750
3L,37989888,AGAP028749
3L,41909576,AGAP012424
3L,41916566,AGAP012424
X,1734680,AGAP000102
X,9230250,AGAP000519
X,9233305,AGAP000519
X,9233416,AGAP000519
X,9233552,AGAP000519
X,9250194,AGAP000519
X,9261276,AGAP000519
X,9264324,AGAP000519
X,9266069,AGAP000519
X,9266706,AGAP000519
X,9266822,AGAP000519
X,9272362,AGAP000519
X,9297387,AGAP000520
X,9297387,AGAP000521
X,9555171,AGAP000534
X,9555853,AGAP000534
X,9565090,AGAP000534
X,9574446,AGAP013287
X,9574729,AGAP013287
X,9576412,AGAP013287
X,9578390,AGAP013287
X,9579788,AGAP013287
X,9581268,AGAP013287
X,9584087,AGAP013287
X,9584192,AGAP013287
X,9588112,AGAP013287
X,10102886,AGAP000574
X,10102886,AGAP000573
X,11726848,AGAP000658
X,11786351,AGAP000663
X,11786620,AGAP000663
X,11794347,AGAP000663
X,11804906,AGAP000666
X,14354075,AGAP000788
X,14356827,AGAP013147
X,14361479,AGAP013147
X,14711414,AGAP000801
X,14750155,AGAP000804
X,14755018,AGAP000804
X,14823985,AGAP000807
X,14854921,AGAP000810
X,14855710,AGAP000810
X,14865066,AGAP000810
X,14878170,AGAP000812
X,14891699,AGAP000812
X,14901119,AGAP000812
X,14917584,AGAP000814
X,14927649,AGAP000815
X,14930685,AGAP000815
X,14931543,AGAP000815
X,14945624,AGAP000815
X,14946186,AGAP000815
X,15251490,AGAP000819
X,15251629,AGAP000819
X,15252623,AGAP000819
X,15253130,AGAP000819
X,15253844,AGAP000819
X,15254021,AGAP000819
X,15283095,AGAP000820
X,15305090,AGAP000821
X,15308763,AGAP000821
X,15309121,AGAP000821
X,15310064,AGAP000821
X,15310849,AGAP000821
X,15312189,AGAP000821
X,15313397,AGAP000821
X,15315356,AGAP000821
X,15317416,AGAP000821
X,15320012,AGAP000821
X,15320012,AGAP000822
X,15321106,AGAP000822
X,15327187,AGAP000823
X,15329143,AGAP000823
X,15329328,AGAP000823
X,15332702,AGAP000823
X,15333368,AGAP000823
X,15334468,AGAP000823
X,15336282,AGAP000824
X,15336925,AGAP000824
X,15343237,AGAP000825
X,15344404,AGAP000825
X,15350333,AGAP000826
X,15351307,AGAP000826
X,15367256,AGAP000830
X,15368523,AGAP000830
X,15368788,AGAP000830
X,15368899,AGAP000830
X,15369745,AGAP000830
X,15371078,AGAP000830
X,15380214,AGAP000832
X,15380931,AGAP000832
X,15383660,AGAP000832
X,15383660,AGAP000833
X,15384581,AGAP000833
X,15387343,AGAP000833
X,15387583,AGAP000833
X,15389552,AGAP000833
X,15418077,AGAP000834
X,15420125,AGAP000834
X,15421987,AGAP000834
X,15423632,AGAP000834
X,15423914,AGAP000834
X,15430479,AGAP000835
X,15430618,AGAP000835
X,15433186,AGAP000835
X,15434510,AGAP000835
X,15443169,AGAP028655
X,15476416,AGAP013506
X,15647762,AGAP000847
X,15649461,AGAP000847
X,15684203,AGAP000847
X,16802019,AGAP000893
X,16804847,AGAP000893
X,16810335,AGAP000893
X,17812276,AGAP029105
X,17845004,AGAP029105
X,18596900,AGAP000969
X,19597869,AGAP001021
X,19599933,AGAP001021
X,19926611,AGAP001035
X,22104386,AGAP001061
X,22112607,AGAP001061
X,22145384,AGAP001061
X,22150780,AGAP001061
X,22228892,AGAP001061
X,22308127,AGAP001064
X,22802799,AGAP001073
X,23512203,AGAP001084
X,23592295,AGAP001084
X,23600009,AGAP001084
X,23601759,AGAP001084
X,23861879,AGAP001090
