seqid,pos[w],gene
3L,26634999,AGAP029492
3L,29995878,AGAP011619
3L,29996954,AGAP011619
3L,33030465,AGAP011767
3L,33064637,AGAP011768
3L,33067216,AGAP011768
3L,33068427,AGAP011768
3L,37025382,AGAP029616
3L,37060160,AGAP029616
3L,37989888,AGAP028749
3L,39639869,AGAP012270
X,35083,AGAP000005
X,117033,AGAP000009
X,9578390,AGAP013287
X,9581268,AGAP013287
X,10102886,AGAP000574
X,10102886,AGAP000573
X,11786351,AGAP000663
X,11786620,AGAP000663
X,14839543,AGAP000809
X,15251956,AGAP000819
X,15252380,AGAP000819
X,15433414,AGAP000835
X,15649461,AGAP000847
X,16667759,AGAP000879
X,16802019,AGAP000893
X,16804847,AGAP000893
X,16809454,AGAP000893
X,16810335,AGAP000893
X,17215017,AGAP000915
X,17600329,AGAP000932
X,17812276,AGAP029105
X,17816928,AGAP029105
X,17819506,AGAP029105
X,17842775,AGAP029105
X,17844644,AGAP029105
X,17844767,AGAP029105
X,17845004,AGAP029105
X,17996358,AGAP000938
X,18125429,AGAP000939
X,19599933,AGAP001021
X,19967858,AGAP001038
X,21762030,AGAP001056
X,23861879,AGAP001090
