"","id","order","outlier.pop"
"652","2R 55345295",55345295,"X0.384"
"653","2R 55352958",55352958,"X0.384"
"654","2R 55390180",55390180,"X0.384"
"655","2R 55594256",55594256,"X.8.821"
"656","2R 55934830",55934830,"X0.384"
"657","2R 55940900",55940900,"X0.384"
"658","2R 55993920",55993920,"X0.384"
"659","2R 55995294",55995294,"X0.384"
"660","2R 56535760",56535760,"X0.384"
"661","2R 56537049",56537049,"X0.384"
"662","2R 57383706",57383706,"X0.384"
"663","2R 57384115",57384115,"X0.384"
"664","2R 57407379",57407379,"X0.384"
"665","2R 58961041",58961041,"X0.384"
"666","2R 59052216",59052216,"X0.384"
"667","2R 7031947",7031947,"X0.384"
"668","2R 7056084",7056084,"X0.384"
"669","2R 7063413",7063413,"X0.384"
"670","2R 7076879",7076879,"X0.384"
"671","2R 7076984",7076984,"X0.384"
"672","2R 7101932",7101932,"X0.384"
"673","2R 7104945",7104945,"X0.384"
"674","2R 7110588",7110588,"X0.384"
"675","2R 7112390",7112390,"X0.384"
"676","2R 7112533",7112533,"X0.384"
"677","2R 7114371",7114371,"X0.384"
"678","2R 7210772",7210772,"X0.384"
"679","2R 7235962",7235962,"X0.384"
"680","2R 7236352",7236352,"X0.384"
"681","2R 7397680",7397680,"X0.384"
"682","2R 7399961",7399961,"X0.384"
"683","2R 7401171",7401171,"X0.384"
"684","2R 7458061",7458061,"X0.384"
"685","2R 7869154",7869154,"X0.384"
"686","2R 9285331",9285331,"X0.384"
"687","2R 9487129",9487129,"X0.384"
"688","2R 9487194",9487194,"X0.384"
"689","3L 10080095",174190209,"X0.384"
"690","3L 10332446",174442560,"X0.384"
"691","3L 10397213",174507327,"X0.384"
"692","3L 10397720",174507834,"X0.384"
"693","3L 10397750",174507864,"X0.384"
"694","3L 10407053",174517167,"X0.384"
"695","3L 10409700",174519814,"X0.384"
"696","3L 10409793",174519907,"X0.384"
"697","3L 10412210",174522324,"X0.384"
"698","3L 10512242",174622356,"X0.384"
"699","3L 10512254",174622368,"X0.384"
"700","3L 10512393",174622507,"X0.384"
"701","3L 10516641",174626755,"X0.384"
"702","3L 10539788",174649902,"X0.384"
"703","3L 10539791",174649905,"X0.384"
"704","3L 10539804",174649918,"X0.384"
"705","3L 10761834",174871948,"X0.384"
"706","3L 10763359",174873473,"X0.384"
"707","3L 10764493",174874607,"X0.384"
"708","3L 10812978",174923092,"X0.384"
"709","3L 10812980",174923094,"X0.384"
"710","3L 10832022",174942136,"X0.384"
"711","3L 10869115",174979229,"X0.384"
"712","3L 10890001",175000115,"X0.384"
"713","3L 11007841",175117955,"X0.384"
"714","3L 11009198",175119312,"X0.384"
"715","3L 11086213",175196327,"X0.384"
"716","3L 11086418",175196532,"X0.384"
"717","3L 11241966",175352080,"X0.384"
"718","3L 11265432",175375546,"X0.384"
"719","3L 11379544",175489658,"X0.384"
"720","3L 11400763",175510877,"X0.384"
"721","3L 11541434",175651548,"X0.384"
"722","3L 11545413",175655527,"X0.384"
"723","3L 11677876",175787990,"X0.384"
"724","3L 11677895",175788009,"X0.384"
"725","3L 11790016",175900130,"X0.384"
"726","3L 11851938",175962052,"X0.384"
"727","3L 11949624",176059738,"X0.384"
"728","3L 11976519",176086633,"X0.384"
"729","3L 12013069",176123183,"X0.384"
"730","3L 12049657",176159771,"X0.384"
"731","3L 12057123",176167237,"X0.384"
"732","3L 12057195",176167309,"X0.384"
"733","3L 12110996",176221110,"X0.384"
"734","3L 12111023",176221137,"X0.384"
"735","3L 12116476",176226590,"X0.384"
"736","3L 12163740",176273854,"X0.384"
"737","3L 12350759",176460873,"X.8.821"
"738","3L 12350859",176460973,"X.8.821"
"739","3L 12788920",176899034,"X.8.821"
"740","3L 14394213",178504327,"X0.384"
"741","3L 14394285",178504399,"X0.384"
"742","3L 14394299",178504413,"X0.384"
"743","3L 14564735",178674849,"X0.384"
"744","3L 14595407",178705521,"X0.384"
"745","3L 15672864",179782978,"X0.384"
"746","3L 15692903",179803017,"X0.384"
"747","3L 1744874",165854988,"X0.384"
"748","3L 18047267",182157381,"X0.384"
"749","3L 2046515",166156629,"X0.384"
"750","3L 22874858",186984972,"X0.384"
"751","3L 2450682",166560796,"X0.384"
"752","3L 24874845",188984959,"X0.384"
"753","3L 24877131",188987245,"X0.384"
"754","3L 24877262",188987376,"X0.384"
"755","3L 24883588",188993702,"X0.384"
"756","3L 24891237",189001351,"X0.384"
"757","3L 25277914",189388028,"X0.384"
"758","3L 25295409",189405523,"X0.384"
"759","3L 25604988",189715102,"X.8.821"
"760","3L 25660827",189770941,"X0.384"
"761","3L 25660828",189770942,"X0.384"
"762","3L 25661376",189771490,"X0.384"
"763","3L 26581726",190691840,"X0.384"
"764","3L 26634382",190744496,"X0.384"
"765","3L 26634866",190744980,"X0.384"
"766","3L 26634882",190744996,"X0.384"
"767","3L 26634999",190745113,"X0.384"
"768","3L 26678136",190788250,"X0.384"
"769","3L 26678822",190788936,"X0.384"
"770","3L 26685631",190795745,"X0.384"
"771","3L 26686249",190796363,"X.8.821"
"772","3L 27915527",192025641,"X.8.821"
"773","3L 2869960",166980074,"X0.384"
"774","3L 29138900",193249014,"X0.384"
"775","3L 29161626",193271740,"X0.384"
"776","3L 30791571",194901685,"X0.384"
"777","3L 30797376",194907490,"X0.384"
"778","3L 34520123",198630237,"X0.384"
"779","3L 34578977",198689091,"X0.384"
"780","3L 34834572",198944686,"X0.384"
"781","3L 34852201",198962315,"X0.384"
"782","3L 34856814",198966928,"X.8.821"
"783","3L 34864583",198974697,"X.8.821"
"784","3L 34864605",198974719,"X.8.821"
"785","3L 34870519",198980633,"X0.384"
"786","3L 34878694",198988808,"X0.384"
"787","3L 34880520",198990634,"X0.384"
"788","3L 34881100",198991214,"X0.384"
"789","3L 34883110",198993224,"X.8.821"
"790","3L 34884777",198994891,"X.8.821"
"791","3L 34887918",198998032,"X.8.821"
"792","3L 34887953",198998067,"X0.384"
"793","3L 34890014",199000128,"X0.384"
"794","3L 34890465",199000579,"X0.384"
"795","3L 34891477",199001591,"X0.384"
"796","3L 34891995",199002109,"X0.384"
"797","3L 34893000",199003114,"X0.384"
"798","3L 34894667",199004781,"X0.384"
"799","3L 34894894",199005008,"X0.384"
"800","3L 34897755",199007869,"X0.384"
"801","3L 34920781",199030895,"X0.384"
"802","3L 35035839",199145953,"X0.384"
"803","3L 35038155",199148269,"X0.384"
"804","3L 35041569",199151683,"X.8.821"
"805","3L 35041680",199151794,"X.8.821"
"806","3L 35045454",199155568,"X.8.821"
"807","3L 35048330",199158444,"X.8.821"
"808","3L 35048459",199158573,"X.8.821"
"809","3L 35050717",199160831,"X.8.821"
"810","3L 35051085",199161199,"X0.384"
"811","3L 35053115",199163229,"X.8.821"
"812","3L 35054986",199165100,"X.8.821"
"813","3L 35055813",199165927,"X.8.821"
"814","3L 35057544",199167658,"X.8.821"
"815","3L 35057900",199168014,"X.8.821"
"816","3L 35057952",199168066,"X.8.821"
"817","3L 35058464",199168578,"X.8.821"
"818","3L 35059027",199169141,"X.8.821"
"819","3L 35059878",199169992,"X.8.821"
"820","3L 35060542",199170656,"X.8.821"
"821","3L 35060545",199170659,"X.8.821"
"822","3L 35060925",199171039,"X.8.821"
"823","3L 35061019",199171133,"X.8.821"
"824","3L 35065916",199176030,"X.8.821"
"825","3L 35066128",199176242,"X.8.821"
"826","3L 35066269",199176383,"X.8.821"
"827","3L 35066562",199176676,"X.8.821"
"828","3L 35066625",199176739,"X.8.821"
"829","3L 35068784",199178898,"X.8.821"
"830","3L 35233858",199343972,"X.8.821"
"831","3L 35233894",199344008,"X.8.821"
"832","3L 35234674",199344788,"X.8.821"
"833","3L 36980686",201090800,"X.8.821"
"834","3L 37020236",201130350,"X.8.821"
"835","3L 37026925",201137039,"X.8.821"
"836","3L 37027776",201137890,"X.8.821"
"837","3L 37060160",201170274,"X.8.821"
"838","3L 37178957",201289071,"X.8.821"
"839","3L 37180025",201290139,"X.8.821"
"840","3L 37184105",201294219,"X.8.821"
"841","3L 37200048",201310162,"X.8.821"
"842","3L 37229661",201339775,"X.8.821"
"843","3L 37911393",202021507,"X.8.821"
"844","3L 37911481",202021595,"X.8.821"
"845","3L 37912429",202022543,"X.8.821"
"846","3L 37914416",202024530,"X.8.821"
"847","3L 37914423",202024537,"X.8.821"
"848","3L 37915961",202026075,"X.8.821"
"849","3L 37916109",202026223,"X.8.821"
"850","3L 37916981",202027095,"X.8.821"
"851","3L 37917253",202027367,"X.8.821"
"852","3L 37917970",202028084,"X.8.821"
"853","3L 37918220",202028334,"X.8.821"
"854","3L 37919602",202029716,"X.8.821"
"855","3L 37919758",202029872,"X.8.821"
"856","3L 37919771",202029885,"X0.384"
"857","3L 38066082",202176196,"X0.384"
"858","3L 39055033",203165147,"X0.384"
"859","3L 39254972",203365086,"X0.384"
"860","3L 39690081",203800195,"X0.384"
"861","3L 39693608",203803722,"X.8.821"
"862","3L 39694253",203804367,"X0.384"
"863","3L 39697269",203807383,"X.8.821"
"864","3L 39697607",203807721,"X0.384"
"865","3L 39806082",203916196,"X0.384"
"866","3L 39823896",203934010,"X.8.821"
"867","3L 39941861",204051975,"X0.384"
"868","3L 4091916",168202030,"X.8.821"
"869","3L 40986723",205096837,"X0.384"
"870","3L 41909422",206019536,"X11.891"
"871","3L 41916566",206026680,"X11.891"
"872","3L 4997277",169107391,"X.8.821"
"873","3L 5473595",169583709,"X.8.821"
"874","3L 6503300",170613414,"X0.384"
"875","3L 7329196",171439310,"X0.384"
"876","3L 800872",164910986,"X0.384"
"877","3L 8154065",172264179,"X0.384"
"878","3L 8176198",172286312,"X0.384"
"879","3L 8687229",172797343,"X0.384"
"880","3L 8974468",173084582,"X0.384"
"881","3L 8991687",173101801,"X0.384"
"882","3L 8997806",173107920,"X0.384"
"883","3L 8997828",173107942,"X0.384"
"884","3L 9353490",173463604,"X0.384"
"885","3L 9386902",173497016,"X0.384"
"886","3L 9387115",173497229,"X0.384"
"887","3L 9387160",173497274,"X0.384"
"888","3L 9387166",173497280,"X0.384"
"889","3L 9389199",173499313,"X0.384"
"890","3L 9389210",173499324,"X0.384"
"891","3L 9469444",173579558,"X0.384"
"892","3L 9472125",173582239,"X0.384"
"893","3L 9472193",173582307,"X.8.821"
"894","3L 9482222",173592336,"X.8.821"
"895","3L 9618279",173728393,"X0.384"
"896","3L 9733567",173843681,"X0.384"
"897","3R 10917743",121827173,"X0.384"
"898","3R 10917744",121827174,"X0.384"
"899","3R 121040",111030470,"X.8.821"
"900","3R 121375",111030805,"X.8.821"
"901","3R 1427734",112337164,"X0.384"
"902","3R 1501194",112410624,"X0.384"
"903","3R 1501329",112410759,"X0.384"
"904","3R 1530768",112440198,"X0.384"
"905","3R 17392326",128301756,"X.8.821"
"906","3R 17392428",128301858,"X0.384"
"907","3R 17678093",128587523,"X0.384"
"908","3R 17678094",128587524,"X.8.821"
"909","3R 17789479",128698909,"X.8.821"
"910","3R 17933012",128842442,"X.8.821"
"911","3R 17936432",128845862,"X.8.821"
"912","3R 17941770",128851200,"X.8.821"
"913","3R 18529302",129438732,"X.8.821"
"914","3R 195910",111105340,"X0.384"
"915","3R 197405",111106835,"X.8.821"
"916","3R 19959924",130869354,"X.8.821"
"917","3R 202512",111111942,"X.8.821"
"918","3R 20267909",131177339,"X0.384"
"919","3R 20319276",131228706,"X.8.821"
"920","3R 21831114",132740544,"X0.384"
"921","3R 21831751",132741181,"X0.384"
"922","3R 21838223",132747653,"X0.384"
"923","3R 22400698",133310128,"X0.384"
"924","3R 22549613",133459043,"X.8.821"
"925","3R 22549616",133459046,"X.8.821"
"926","3R 22593502",133502932,"X.8.821"
"927","3R 22593698",133503128,"X.8.821"
"928","3R 22594232",133503662,"X.8.821"
"929","3R 22594599",133504029,"X.8.821"
"930","3R 237364",111146794,"X.8.821"
"931","3R 24728799",135638229,"X.8.821"
"932","3R 24880159",135789589,"X.8.821"
"933","3R 24880315",135789745,"X.8.821"
"934","3R 25395783",136305213,"X.8.821"
"935","3R 26092596",137002026,"X.8.821"
"936","3R 26093845",137003275,"X.8.821"
"937","3R 26098703",137008133,"X.8.821"
"938","3R 26099174",137008604,"X.8.821"
"939","3R 26099261",137008691,"X.8.821"
"940","3R 26100229",137009659,"X.8.821"
"941","3R 26100569",137009999,"X.8.821"
"942","3R 26100751",137010181,"X.3.635"
"943","3R 26102227",137011657,"X.8.821"
"944","3R 26106647",137016077,"X.8.821"
"945","3R 26106843",137016273,"X.8.821"
"946","3R 26107045",137016475,"X.8.821"
"947","3R 26108304",137017734,"X.8.821"
"948","3R 26108459",137017889,"X.8.821"
"949","3R 26109449",137018879,"X.8.821"
"950","3R 26110220",137019650,"X.8.821"
"951","3R 26116284",137025714,"X.8.821"
"952","3R 26373885",137283315,"X.8.821"
"953","3R 26541198",137450628,"X.8.821"
"954","3R 26745907",137655337,"X.8.821"
"955","3R 26745914",137655344,"X.8.821"
"956","3R 26755430",137664860,"X.8.821"
"957","3R 26755521",137664951,"X.8.821"
"958","3R 26755637",137665067,"X.8.821"
"959","3R 26756070",137665500,"X.8.821"
"960","3R 26756385",137665815,"X.8.821"
"961","3R 26756432",137665862,"X.8.821"
"962","3R 26758394",137667824,"X.8.821"
"963","3R 26905323",137814753,"X.8.821"
"964","3R 26909861",137819291,"X.8.821"
"965","3R 26930149",137839579,"X.8.821"
"966","3R 27395456",138304886,"X.8.821"
"967","3R 28436498",139345928,"X.8.821"
"968","3R 28518298",139427728,"X.8.821"
"969","3R 28575051",139484481,"X.8.821"
"970","3R 28579680",139489110,"X.8.821"
"971","3R 28583494",139492924,"X.8.821"
"972","3R 28621798",139531228,"X.8.821"
"973","3R 28826235",139735665,"X.8.821"
"974","3R 28826249",139735679,"X.8.821"
"975","3R 29206354",140115784,"X.8.821"
"976","3R 29279063",140188493,"X.8.821"
"977","3R 29289342",140198772,"X.8.821"
"978","3R 29306457",140215887,"X.8.821"
"979","3R 29371975",140281405,"X.8.821"
"980","3R 29397069",140306499,"X.8.821"
"981","3R 2951158",113860588,"X.8.821"
"982","3R 30254288",141163718,"X.8.821"
"983","3R 30326141",141235571,"X.8.821"
"984","3R 303401",111212831,"X.8.821"
"985","3R 32355942",143265372,"X.8.821"
"986","3R 327797",111237227,"X.8.821"
"987","3R 32870974",143780404,"X.8.821"
"988","3R 328764",111238194,"X.8.821"
"989","3R 328786",111238216,"X.8.821"
"990","3R 328818",111238248,"X.8.821"
"991","3R 328846",111238276,"X.8.821"
"992","3R 328858",111238288,"X.8.821"
"993","3R 328862",111238292,"X.8.821"
"994","3R 329135",111238565,"X.8.821"
"995","3R 329761",111239191,"X.8.821"
"996","3R 330199",111239629,"X.8.821"
"997","3R 330910",111240340,"X.8.821"
"998","3R 331404",111240834,"X.8.821"
"999","3R 331987",111241417,"X.8.821"
"1000","3R 335361",111244791,"X.8.821"
"1001","3R 33727591",144637021,"X11.891"
"1002","3R 38853341",149762771,"X11.891"
"1003","3R 39203935",150113365,"X.8.821"
"1004","3R 39217126",150126556,"X.8.821"
"1005","3R 39475140",150384570,"X.8.821"
"1006","3R 40210904",151120334,"X.8.821"
"1007","3R 40211143",151120573,"X.8.821"
"1008","3R 40211178",151120608,"X11.891"
"1009","3R 40321967",151231397,"X11.891"
"1010","3R 40375373",151284803,"X.8.821"
"1011","3R 40796016",151705446,"X11.891"
"1012","3R 40895475",151804905,"X11.891"
"1013","3R 40895544",151804974,"X11.891"
"1014","3R 41147888",152057318,"X11.891"
"1015","3R 41302711",152212141,"X11.891"
"1016","3R 41310580",152220010,"X.8.821"
"1017","3R 41417013",152326443,"X.8.821"
"1018","3R 41420643",152330073,"X.8.821"
"1019","3R 41426582",152336012,"X11.891"
"1020","3R 41427413",152336843,"X11.891"
"1021","3R 41427431",152336861,"X11.891"
"1022","3R 41432438",152341868,"X.8.821"
"1023","3R 41432703",152342133,"X11.891"
"1024","3R 41436459",152345889,"X11.891"
"1025","3R 41448422",152357852,"X.8.821"
"1026","3R 41451358",152360788,"X11.891"
"1027","3R 41546944",152456374,"X11.891"
"1028","3R 41546969",152456399,"X11.891"
"1029","3R 41547254",152456684,"X11.891"
"1030","3R 41547773",152457203,"X11.891"
"1031","3R 41608114",152517544,"X11.891"
"1032","3R 41625962",152535392,"X11.891"
"1033","3R 41625963",152535393,"X11.891"
"1034","3R 41672683",152582113,"X11.891"
"1035","3R 41714035",152623465,"X11.891"
"1036","3R 41714038",152623468,"X.8.821"
"1037","3R 41717445",152626875,"X11.891"
"1038","3R 41721047",152630477,"X11.891"
"1039","3R 42527385",153436815,"X11.891"
"1040","3R 42549032",153458462,"X11.891"
"1041","3R 42549766",153459196,"X11.891"
"1042","3R 42553774",153463204,"X11.891"
"1043","3R 42692696",153602126,"X11.891"
"1044","3R 42870812",153780242,"X.3.862"
"1045","3R 42874294",153783724,"X.3.862"
"1046","3R 42903123",153812553,"X.8.821"
"1047","3R 42928819",153838249,"X11.233"
"1048","3R 42928876",153838306,"X11.233"
"1049","3R 42929317",153838747,"X11.891"
"1050","3R 42930334",153839764,"X.8.821"
"1051","3R 42930344",153839774,"X.8.821"
"1052","3R 42930452",153839882,"X11.891"
"1053","3R 42930470",153839900,"X11.891"
"1054","3R 42930591",153840021,"X.8.821"
"1055","3R 42935436",153844866,"X.8.821"
"1056","3R 42949027",153858457,"X.8.821"
"1057","3R 43032421",153941851,"X11.891"
"1058","3R 43069779",153979209,"X.8.821"
"1059","3R 43215809",154125239,"X.8.821"
"1060","3R 43216327",154125757,"X.8.821"
"1061","3R 43216406",154125836,"X.8.821"
"1062","3R 43259322",154168752,"X11.891"
"1063","3R 43343347",154252777,"X11.891"
"1064","3R 43365825",154275255,"X11.891"
"1065","3R 43377410",154286840,"X.8.821"
"1066","3R 43377430",154286860,"X11.891"
"1067","3R 43377439",154286869,"X11.891"
"1068","3R 43378140",154287570,"X11.891"
"1069","3R 43378153",154287583,"X.8.821"
"1070","3R 43436826",154346256,"X11.891"
"1071","3R 43436848",154346278,"X11.891"
"1072","3R 43436891",154346321,"X.8.821"
"1073","3R 43507237",154416667,"X.8.821"
"1074","3R 43548038",154457468,"X.8.821"
"1075","3R 43548099",154457529,"X.8.821"
"1076","3R 43552322",154461752,"X11.891"
"1077","3R 43604311",154513741,"X.8.821"
"1078","3R 43681754",154591184,"X.8.821"
"1079","3R 43681816",154591246,"X11.891"
"1080","3R 43681853",154591283,"X11.891"
"1081","3R 43753393",154662823,"X11.891"
"1082","3R 43753424",154662854,"X.8.821"
"1083","3R 43792871",154702301,"X.8.821"
"1084","3R 43986844",154896274,"X11.891"
"1085","3R 44094803",155004233,"X.8.821"
"1086","3R 44429985",155339415,"X.8.821"
"1087","3R 44446167",155355597,"X0.384"
"1088","3R 44446168",155355598,"X.8.821"
"1089","3R 44446563",155355993,"X.8.821"
"1090","3R 44446570",155356000,"X.8.821"
"1091","3R 44446573",155356003,"X11.891"
"1092","3R 44446574",155356004,"X11.891"
"1093","3R 44448786",155358216,"X0.384"
"1094","3R 44453229",155362659,"X0.384"
"1095","3R 44912384",155821814,"X0.384"
"1096","3R 45236405",156145835,"X0.384"
"1097","3R 45352663",156262093,"X0.384"
"1098","3R 45353897",156263327,"X0.384"
"1099","3R 45353994",156263424,"X0.384"
"1100","3R 45354140",156263570,"X0.384"
"1101","3R 45422412",156331842,"X0.384"
"1102","3R 45489707",156399137,"X0.384"
"1103","3R 46211644",157121074,"X0.384"
"1104","3R 46434850",157344280,"X0.384"
"1105","3R 46576828",157486258,"X0.384"
"1106","3R 46579432",157488862,"X0.384"
"1107","3R 46581031",157490461,"X0.384"
"1108","3R 46581757",157491187,"X0.384"
"1109","3R 46583336",157492766,"X0.384"
"1110","3R 46588238",157497668,"X0.384"
"1111","3R 46588773",157498203,"X.8.821"
"1112","3R 46614818",157524248,"X.8.821"
"1113","3R 46722836",157632266,"X0.384"
"1114","3R 46867301",157776731,"X0.384"
"1115","3R 47021990",157931420,"X0.384"
"1116","3R 47191493",158100923,"X0.384"
"1117","3R 48170204",159079634,"X0.384"
"1118","3R 48236880",159146310,"X0.384"
"1119","3R 48921475",159830905,"X0.384"
"1120","3R 48952109",159861539,"X0.384"
"1121","3R 49382999",160292429,"X0.384"
"1122","3R 494072",111403502,"X0.384"
"1123","3R 49484333",160393763,"X0.384"
"1124","3R 49486470",160395900,"X0.384"
"1125","3R 49490304",160399734,"X0.384"
"1126","3R 49584571",160494001,"X0.384"
"1127","3R 49584700",160494130,"X0.384"
"1128","3R 49585024",160494454,"X0.384"
"1129","3R 496429",111405859,"X0.384"
"1130","3R 49707568",160616998,"X0.384"
"1131","3R 49711121",160620551,"X0.384"
"1132","3R 49721681",160631111,"X0.384"
"1133","3R 49735633",160645063,"X0.384"
"1134","3R 49737905",160647335,"X0.384"
"1135","3R 49738462",160647892,"X0.384"
"1136","3R 49750147",160659577,"X0.384"
"1137","3R 49750761",160660191,"X0.384"
"1138","3R 49755383",160664813,"X0.384"
"1139","3R 49755486",160664916,"X0.384"
"1140","3R 49760406",160669836,"X0.384"
"1141","3R 49763340",160672770,"X0.384"
"1142","3R 49778589",160688019,"X0.384"
"1143","3R 49778716",160688146,"X0.384"
"1144","3R 50142912",161052342,"X0.384"
"1145","3R 50142948",161052378,"X0.384"
"1146","3R 50142951",161052381,"X0.384"
"1147","3R 50646668",161556098,"X0.384"
"1148","3R 52120434",163029864,"X0.384"
"1149","3R 52185230",163094660,"X0.384"
"1150","3R 52185241",163094671,"X0.384"
"1151","3R 52215123",163124553,"X0.384"
"1152","3R 52218463",163127893,"X0.384"
"1153","3R 52225614",163135044,"X0.384"
"1154","3R 52230787",163140217,"X0.384"
"1155","3R 52243450",163152880,"X0.384"
"1156","3R 52245879",163155309,"X0.384"
"1157","3R 52349764",163259194,"X0.384"
"1158","3R 54506",110963936,"X0.384"
"1159","3R 56043",110965473,"X0.384"
"1160","3R 56350",110965780,"X0.384"
"1161","3R 5961875",116871305,"X0.384"
"1162","3R 636017",111545447,"X0.384"
"1163","3R 6368597",117278027,"X0.384"
"1164","3R 6368960",117278390,"X0.384"
"1165","3R 6375845",117285275,"X0.384"
"1166","3R 6375928",117285358,"X0.384"
"1167","3R 6376117",117285547,"X0.384"
"1168","3R 6376134",117285564,"X0.384"
"1169","3R 6376183",117285613,"X0.384"
"1170","3R 6376194",117285624,"X0.384"
"1171","3R 6376195",117285625,"X0.384"
"1172","3R 6376261",117285691,"X0.384"
"1173","3R 6376295",117285725,"X0.384"
"1174","3R 6376299",117285729,"X0.384"
"1175","3R 6376301",117285731,"X0.384"
"1176","3R 6376505",117285935,"X0.384"
"1177","3R 6376515",117285945,"X0.384"
"1178","3R 6380250",117289680,"X0.384"
"1179","3R 6381737",117291167,"X0.384"
"1180","3R 656552",111565982,"X0.384"
"1181","3R 656731",111566161,"X0.384"
"1182","3R 658952",111568382,"X0.384"
"1183","3R 658983",111568413,"X0.384"
"1184","3R 659971",111569401,"X0.384"
"1185","3R 662862",111572292,"X0.384"
"1186","3R 662863",111572293,"X0.384"
"1187","3R 673816",111583246,"X0.384"
"1188","3R 674970",111584400,"X0.384"
"1189","3R 688346",111597776,"X0.384"
"1190","3R 6916566",117825996,"X0.384"
"1191","3R 6951315",117860745,"X0.384"
"1192","3R 7001510",117910940,"X.8.821"
"1193","3R 7025970",117935400,"X0.384"
"1194","3R 7082332",117991762,"X0.384"
"1195","3R 7082715",117992145,"X0.384"
"1196","3R 9726751",120636181,"X.8.821"
"1197","X 123189",206196738,"X.8.821"
"1198","X 126418",206199967,"X.8.821"
"1199","X 12677887",218751436,"X.8.821"
"1200","X 12678201",218751750,"X.8.821"
"1201","X 127783",206201332,"X0.384"
"1202","X 132241",206205790,"X0.384"
"1203","X 133975",206207524,"X.8.821"
"1204","X 134058",206207607,"X.8.821"
"1205","X 13564789",219638338,"X.8.821"
"1206","X 14361479",220435028,"X0.384"
"1207","X 14362931",220436480,"X0.384"
"1208","X 14695665",220769214,"X0.384"
"1209","X 147463",206221012,"X0.384"
"1210","X 14764843",220838392,"X0.384"
"1211","X 14817786",220891335,"X0.384"
"1212","X 15120088",221193637,"X0.384"
"1213","X 15187877",221261426,"X0.384"
"1214","X 15187904",221261453,"X0.384"
"1215","X 15188120",221261669,"X0.384"
"1216","X 15188137",221261686,"X0.384"
"1217","X 15188147",221261696,"X0.384"
"1218","X 15188167",221261716,"X0.384"
"1219","X 15188201",221261750,"X0.384"
"1220","X 15204501",221278050,"X0.384"
"1221","X 15204695",221278244,"X0.384"
"1222","X 15209484",221283033,"X0.384"
"1223","X 15209563",221283112,"X0.384"
"1224","X 15209596",221283145,"X0.384"
"1225","X 15209747",221283296,"X0.384"
"1226","X 15209812",221283361,"X0.384"
"1227","X 15209842",221283391,"X0.384"
"1228","X 15209921",221283470,"X0.384"
"1229","X 15210010",221283559,"X0.384"
"1230","X 15210045",221283594,"X0.384"
"1231","X 15210537",221284086,"X0.384"
"1232","X 15210551",221284100,"X0.384"
"1233","X 15210741",221284290,"X0.384"
"1234","X 15211024",221284573,"X0.384"
"1235","X 15213108",221286657,"X0.384"
"1236","X 15250592",221324141,"X0.384"
"1237","X 15251956",221325505,"X0.384"
"1238","X 15252380",221325929,"X0.384"
"1239","X 15433414",221506963,"X0.384"
"1240","X 15455418",221528967,"X.8.821"
"1241","X 15486597",221560146,"X.8.821"
"1242","X 15487875",221561424,"X.8.821"
"1243","X 15487948",221561497,"X0.384"
"1244","X 15488149",221561698,"X.8.821"
"1245","X 15488216",221561765,"X.8.821"
"1246","X 15491506",221565055,"X0.384"
"1247","X 15491717",221565266,"X0.384"
"1248","X 15491760",221565309,"X.3.635"
"1249","X 15491762",221565311,"X.8.821"
"1250","X 15491937",221565486,"X0.77"
"1251","X 15491996",221565545,"X0.77"
"1252","X 15492111",221565660,"X0.77"
"1253","X 15492187",221565736,"X0.77"
"1254","X 15492208",221565757,"X0.77"
"1255","X 15495365",221568914,"X.8.821"
"1256","X 15496301",221569850,"X0.77"
"1257","X 15496995",221570544,"X0.77"
"1258","X 15512578",221586127,"X.8.821"
"1259","X 15514601",221588150,"X0.77"
"1260","X 15614741",221688290,"X0.77"
"1261","X 15641410",221714959,"X0.77"
"1262","X 15641534",221715083,"X0.77"
"1263","X 15649461",221723010,"X0.77"
"1264","X 15649700",221723249,"X.3.635"
"1265","X 15655332",221728881,"X.8.821"
"1266","X 15655504",221729053,"X0.384"
"1267","X 15897923",221971472,"X0.384"
"1268","X 16542142",222615691,"X.3.635"
"1269","X 16675602",222749151,"X0.384"
"1270","X 16676648",222750197,"X.3.635"
"1271","X 16802019",222875568,"X.3.635"
"1272","X 16804847",222878396,"X0.384"
"1273","X 16804848",222878397,"X.8.821"
"1274","X 16805122",222878671,"X.8.821"
"1275","X 16809454",222883003,"X0.384"
"1276","X 16810006",222883555,"X0.384"
"1277","X 16810335",222883884,"X0.384"
"1278","X 16810704",222884253,"X0.384"
"1279","X 17261175",223334724,"X0.384"
"1280","X 17355543",223429092,"X0.384"
"1281","X 17367787",223441336,"X0.384"
"1282","X 17367921",223441470,"X0.384"
"1283","X 17368444",223441993,"X0.384"
"1284","X 17371559",223445108,"X0.384"
"1285","X 17373955",223447504,"X0.384"
"1286","X 17378850",223452399,"X0.384"
"1287","X 17395192",223468741,"X.8.821"
"1288","X 17418745",223492294,"X.8.821"
"1289","X 17418800",223492349,"X.8.821"
"1290","X 17696438",223769987,"X0.384"
"1291","X 17696839",223770388,"X0.384"
"1292","X 17711317",223784866,"X0.384"
"1293","X 17718951",223792500,"X0.384"
"1294","X 17719498",223793047,"X0.384"
"1295","X 17720365",223793914,"X0.384"
"1296","X 17725694",223799243,"X0.384"
"1297","X 17726202",223799751,"X.8.821"
"1298","X 17727404",223800953,"X.8.821"
